geo,indicator,forecast_2023,model_used
DE72,gva_sector_l,4695.1025,Single
DE73,gva_sector_l,5309.01,Single
DE80,gva_sector_l,5315.036,Single
DE91,gva_sector_l,6314.036,Single
DE92,gva_sector_l,8672.836,Single
DE93,gva_sector_l,7082.809,Single
DE94,gva_sector_l,10563.9375,Single
DEA1,gva_sector_l,21518.137,Single
DEA2,gva_sector_l,16920.51,Single
DEA3,gva_sector_l,10563.9375,Single
DEA4,gva_sector_l,9705.607,Single
DEA5,gva_sector_l,11309.129,Single
DEB1,gva_sector_l,5832.4604,Single
DEB2,gva_sector_l,2419.9446,Single
DEB3,gva_sector_l,8188.412,Single
DEC0,gva_sector_l,4322.159,Single
DED2,gva_sector_l,5153.138,Single
DED4,gva_sector_l,4695.752,Single
DED5,gva_sector_l,3989.3545,Single
DEE0,gva_sector_l,6558.9556,Single
DEF0,gva_sector_l,11309.129,Single
DEG0,gva_sector_l,6775.714,Single
FIZZ,gva_sector_l,0.02852536,Single
FR10,gva_sector_l,21518.137,Single
FRB0,gva_sector_l,10563.9375,Single
FRC1,gva_sector_l,7956.6987,Single
FRC2,gva_sector_l,4647.439,Single
FRD1,gva_sector_l,6265.945,Single
FRD2,gva_sector_l,8142.097,Single
FRE1,gva_sector_l,14777.416,Single
FRE2,gva_sector_l,8178.4297,Single
FRF1,gva_sector_l,7969.148,Single
FRF2,gva_sector_l,5451.564,Single
FRF3,gva_sector_l,8646.404,Single
FRG0,gva_sector_l,16920.51,Single
FRH0,gva_sector_l,13025.863,Single
FRI1,gva_sector_l,16920.51,Single
FRI2,gva_sector_l,3119.7332,Single
FRI3,gva_sector_l,7969.148,Single
FRJ1,gva_sector_l,11309.129,Single
FRJ2,gva_sector_l,11309.129,Single
FRK1,gva_sector_l,6048.057,Single
FRK2,gva_sector_l,21518.137,Single
FRL0,gva_sector_l,21518.137,Single
FRM0,gva_sector_l,1327.2007,Single
FRY1,gva_sector_l,1055.7866,Single
FRY2,gva_sector_l,1160.1948,Single
FRY3,gva_sector_l,554.278,Single
FRY4,gva_sector_l,3856.029,Single
FRY5,gva_sector_l,268.39557,Single
FRZZ,gva_sector_l,0.02852536,Single
IE04,gva_sector_l,2265.5918,Single
IE05,gva_sector_l,5700.783,Single
IE06,gva_sector_l,15203.922,Single
ITC1,gva_sector_l,16920.51,Single
ITC2,gva_sector_l,874.9934,Single
ITC3,gva_sector_l,9132.947,Single
ITC4,gva_sector_l,21518.137,Single
ITF1,gva_sector_l,4711.2188,Single
ITF2,gva_sector_l,1034.338,Single
ITF3,gva_sector_l,13025.863,Single
ITF4,gva_sector_l,10563.9375,Single
ITF5,gva_sector_l,1077.9932,Single
ITF6,gva_sector_l,5135.329,Single
ITG1,gva_sector_l,13025.863,Single
ITG2,gva_sector_l,5125.879,Single
ITH1,gva_sector_l,2701.856,Single
ITH2,gva_sector_l,2694.4875,Single
ITH3,gva_sector_l,21518.137,Single
ITH4,gva_sector_l,4638.9385,Single
ITH5,gva_sector_l,21518.137,Single
ITI1,gva_sector_l,16920.51,Single
ITI2,gva_sector_l,2578.5286,Single
ITI3,gva_sector_l,5192.6953,Single
ITI4,gva_sector_l,21518.137,Single
ITZZ,gva_sector_l,0.02852536,Single
LVZZ,gva_sector_l,0.02852536,Single
NL11,gva_sector_l,1685.1,Single
NL12,gva_sector_l,1686.5737,Single
NL13,gva_sector_l,1279.5314,Single
NL21,gva_sector_l,3487.5408,Single
NL22,gva_sector_l,6875.6294,Single
NL23,gva_sector_l,1320.3221,Single
NL32,gva_sector_l,11309.129,Single
NL34,gva_sector_l,1241.6862,Single
NL41,gva_sector_l,9269.262,Single
NL42,gva_sector_l,3469.5383,Single
NLZZ,gva_sector_l,0.02852536,Single
NO02,gva_sector_l,1405.5974,Single
NO06,gva_sector_l,1873.8785,Single
NO07,gva_sector_l,1904.9172,Single
NO08,gva_sector_l,10850.23,Single
NO09,gva_sector_l,2693.5566,Single
NO0A,gva_sector_l,5414.307,Single
NO0B,gva_sector_l,0.02852536,Single
NOZZ,gva_sector_l,0.02852536,Single
PL21,gva_sector_l,2651.9973,Single
PL22,gva_sector_l,3819.4001,Single
PL41,gva_sector_l,2918.2146,Single
PL42,gva_sector_l,1505.2491,Single
PL43,gva_sector_l,694.23615,Single
PL51,gva_sector_l,2650.3743,Single
PL52,gva_sector_l,694.16974,Single
PL61,gva_sector_l,1513.8231,Single
PL62,gva_sector_l,1050.2665,Single
PL63,gva_sector_l,1925.3744,Single
PL71,gva_sector_l,1924.5636,Single
PL72,gva_sector_l,946.6959,Single
PL81,gva_sector_l,1566.6897,Single
PL82,gva_sector_l,1493.8463,Single
PL84,gva_sector_l,951.0168,Single
PL91,gva_sector_l,5521.4775,Single
PL92,gva_sector_l,1566.6897,Single
PLZZ,gva_sector_l,0.02852536,Single
PTZZ,gva_sector_l,0.02852536,Single
ROZZ,gva_sector_l,0.02852536,Single
RS11,gva_sector_l,1834.977,Single
RS12,gva_sector_l,1148.3925,Single
RS21,gva_sector_l,984.6057,Single
RS22,gva_sector_l,632.2227,Single
RSZZ,gva_sector_l,0.02852536,Single
SEZZ,gva_sector_l,0.02852536,Single
AL01,gva_sector_mn,149.79184,Single
AL02,gva_sector_mn,898.4514,Single
AL03,gva_sector_mn,49.703075,Single
BEZZ,gva_sector_mn,1.923111,Single
CH01,gva_sector_mn,22160.826,Single
CH02,gva_sector_mn,22160.826,Single
CH03,gva_sector_mn,19506.707,Single
CH04,gva_sector_mn,22160.826,Single
CH05,gva_sector_mn,14560.803,Single
CH06,gva_sector_mn,10593.874,Single
CH07,gva_sector_mn,6970.3467,Single
DE11,gva_sector_mn,22160.826,Single
DE12,gva_sector_mn,18905.875,Single
DE13,gva_sector_mn,8375.083,Single
DE14,gva_sector_mn,9444.19,Single
DE21,gva_sector_mn,22160.826,Single
DE22,gva_sector_mn,3797.4563,Single
DE23,gva_sector_mn,4851.3105,Single
DE24,gva_sector_mn,3736.0994,Single
DE25,gva_sector_mn,10265.329,Single
DE26,gva_sector_mn,6155.2666,Single
DE27,gva_sector_mn,7020.372,Single
DE30,gva_sector_mn,22160.826,Single
DE40,gva_sector_mn,8947.134,Single
DE50,gva_sector_mn,4262.451,Single
DE60,gva_sector_mn,22160.826,Single
DE71,gva_sector_mn,22160.826,Single
DE72,gva_sector_mn,3153.146,Single
DE73,gva_sector_mn,4878.115,Single
DE80,gva_sector_mn,4343.7085,Single
DE91,gva_sector_mn,18097.848,Single
DE92,gva_sector_mn,9717.053,Single
DE93,gva_sector_mn,3936.6233,Single
DE94,gva_sector_mn,9071.945,Single
DEA1,gva_sector_mn,22160.826,Single
DEA2,gva_sector_mn,22160.826,Single
DEA3,gva_sector_mn,9565.547,Single
DEA4,gva_sector_mn,7963.942,Single
DEA5,gva_sector_mn,13659.409,Single
DEB1,gva_sector_mn,4381.3594,Single
DEB2,gva_sector_mn,1167.5396,Single
DEB3,gva_sector_mn,12128.9,Single
DEC0,gva_sector_mn,3703.4072,Single
DED2,gva_sector_mn,6551.7754,Single
DED4,gva_sector_mn,3964.0703,Single
DED5,gva_sector_mn,4852.2764,Single
DEE0,gva_sector_mn,6510.5566,Single
DEF0,gva_sector_mn,9556.9,Single
DEG0,gva_sector_mn,6591.8,Single
FIZZ,gva_sector_mn,1.923111,Single
FR10,gva_sector_mn,22160.826,Single
FRB0,gva_sector_mn,8637.6455,Single
FRC1,gva_sector_mn,6083.658,Single
FRC2,gva_sector_mn,3118.775,Single
FRD1,gva_sector_mn,5108.583,Single
FRD2,gva_sector_mn,6207.099,Single
FRE1,gva_sector_mn,21352.803,Single
FRE2,gva_sector_mn,5007.106,Single
FRF1,gva_sector_mn,7636.276,Single
FRF2,gva_sector_mn,3136.0159,Single
FRF3,gva_sector_mn,7151.5103,Single
FRG0,gva_sector_mn,18905.875,Single
FRH0,gva_sector_mn,10687.962,Single
FRI1,gva_sector_mn,16029.172,Single
FRI2,gva_sector_mn,1599.2689,Single
FRI3,gva_sector_mn,5570.963,Single
FRJ1,gva_sector_mn,10337.417,Single
FRJ2,gva_sector_mn,16474.734,Single
FRK1,gva_sector_mn,4931.6333,Single
FRK2,gva_sector_mn,22160.826,Single
FRL0,gva_sector_mn,22160.826,Single
FRM0,gva_sector_mn,953.35876,Single
FRY1,gva_sector_mn,917.58716,Single
FRY2,gva_sector_mn,966.45276,Single
FRY3,gva_sector_mn,805.77203,Single
FRY4,gva_sector_mn,1312.1884,Single
FRY5,gva_sector_mn,69.99161,Single
FRZZ,gva_sector_mn,1.923111,Single
IE04,gva_sector_mn,3919.4915,Single
IE05,gva_sector_mn,9533.462,Single
IE06,gva_sector_mn,21559.994,Single
ITC1,gva_sector_mn,21352.803,Single
ITC2,gva_sector_mn,429.73926,Single
ITC3,gva_sector_mn,5005.17,Single
ITC4,gva_sector_mn,22160.826,Single
ITF1,gva_sector_mn,3207.486,Single
ITF2,gva_sector_mn,685.4942,Single
ITF3,gva_sector_mn,10097.63,Single
ITF4,gva_sector_mn,7189.0366,Single
ITF5,gva_sector_mn,1037.6068,Single
ITF6,gva_sector_mn,3074.5835,Single
ITG1,gva_sector_mn,7486.8496,Single
ITG2,gva_sector_mn,3225.3027,Single
ITH1,gva_sector_mn,1804.2758,Single
ITH2,gva_sector_mn,2139.756,Single
ITH3,gva_sector_mn,18698.684,Single
ITH4,gva_sector_mn,3961.9077,Single
ITH5,gva_sector_mn,22160.826,Single
ITI1,gva_sector_mn,16029.172,Single
ITI2,gva_sector_mn,2117.8757,Single
ITI3,gva_sector_mn,3863.6555,Single
ITI4,gva_sector_mn,22160.826,Single
ITZZ,gva_sector_mn,1.923111,Single
LVZZ,gva_sector_mn,1.923111,Single
NL11,gva_sector_mn,3175.772,Single
NL12,gva_sector_mn,2725.4941,Single
NL13,gva_sector_mn,2131.545,Single
NL21,gva_sector_mn,6534.4307,Single
NL22,gva_sector_mn,14165.203,Single
NL23,gva_sector_mn,3166.9663,Single
NL32,gva_sector_mn,22160.826,Single
NL34,gva_sector_mn,1813.9675,Single
NL41,gva_sector_mn,22160.826,Single
NL42,gva_sector_mn,6456.76,Single
NLZZ,gva_sector_mn,1.923111,Single
NO02,gva_sector_mn,1043.5222,Single
NO06,gva_sector_mn,2404.7847,Single
NO07,gva_sector_mn,1385.5039,Single
NO08,gva_sector_mn,16188.337,Single
NO09,gva_sector_mn,2394.5562,Single
NO0A,gva_sector_mn,6877.3374,Single
NO0B,gva_sector_mn,1.923111,Single
NOZZ,gva_sector_mn,1.923111,Single
PL21,gva_sector_mn,4885.5957,Single
PL22,gva_sector_mn,4850.5947,Single
PL41,gva_sector_mn,3793.8982,Single
PL42,gva_sector_mn,1637.3535,Single
PL43,gva_sector_mn,787.7368,Single
PL51,gva_sector_mn,4324.3936,Single
PL52,gva_sector_mn,873.87,Single
PL61,gva_sector_mn,1364.7891,Single
PL62,gva_sector_mn,957.9973,Single
PL63,gva_sector_mn,2820.8003,Single
PL71,gva_sector_mn,2803.8604,Single
PL72,gva_sector_mn,781.51404,Single
PL81,gva_sector_mn,1160.7273,Single
PL82,gva_sector_mn,1164.128,Single
PL84,gva_sector_mn,724.29333,Single
PL91,gva_sector_mn,14341.357,Single
PL92,gva_sector_mn,1506.044,Single
PLZZ,gva_sector_mn,1.923111,Single
PTZZ,gva_sector_mn,1.923111,Single
ROZZ,gva_sector_mn,1.923111,Single
RS11,gva_sector_mn,2735.9507,Single
RS12,gva_sector_mn,855.9939,Single
RS21,gva_sector_mn,405.4364,Single
RS22,gva_sector_mn,272.9837,Single
RSZZ,gva_sector_mn,1.923111,Single
SEZZ,gva_sector_mn,1.923111,Single
AL01,gva_sector_opqrstu,224.39435,Single
AL02,gva_sector_opqrstu,1524.314,Single
AL03,gva_sector_opqrstu,277.35733,Single
CH01,gva_sector_opqrstu,15542.022,Single
CH02,gva_sector_opqrstu,20698.988,Single
CH03,gva_sector_opqrstu,6879.708,Single
CH04,gva_sector_opqrstu,13997.593,Single
CH05,gva_sector_opqrstu,6969.673,Single
CH06,gva_sector_opqrstu,4822.5312,Single
CH07,gva_sector_opqrstu,2955.357,Single
DE11,gva_sector_opqrstu,29617.635,Single
DE12,gva_sector_opqrstu,25878.943,Single
DE13,gva_sector_opqrstu,20234.53,Single
DE14,gva_sector_opqrstu,16731.443,Single
DE21,gva_sector_opqrstu,31870.486,Single
DE22,gva_sector_opqrstu,11399.1,Single
DE23,gva_sector_opqrstu,11392.221,Single
DE24,gva_sector_opqrstu,11367.945,Single
DE25,gva_sector_opqrstu,16222.666,Single
DE26,gva_sector_opqrstu,13731.103,Single
DE27,gva_sector_opqrstu,14665.821,Single
DE30,gva_sector_opqrstu,29558.797,Single
DE40,gva_sector_opqrstu,20543.615,Single
DE50,gva_sector_opqrstu,8666.038,Single
DE60,gva_sector_opqrstu,23254.379,Single
DE71,gva_sector_opqrstu,29355.164,Single
DE72,gva_sector_opqrstu,11295.769,Single
DE73,gva_sector_opqrstu,12851.115,Single
DE80,gva_sector_opqrstu,14653.876,Single
DE91,gva_sector_opqrstu,14718.633,Single
DE92,gva_sector_opqrstu,20543.615,Single
DE93,gva_sector_opqrstu,14953.379,Single
DE94,gva_sector_opqrstu,20543.615,Single
DEA1,gva_sector_opqrstu,31870.486,Single
DEA2,gva_sector_opqrstu,31870.486,Single
DEA3,gva_sector_opqrstu,25878.943,Single
DEA4,gva_sector_opqrstu,20239.283,Single
DEA5,gva_sector_opqrstu,27668.518,Single
DEB1,gva_sector_opqrstu,14718.633,Single
DEB2,gva_sector_opqrstu,4755.126,Single
DEB3,gva_sector_opqrstu,18375.625,Single
DEC0,gva_sector_opqrstu,11259.598,Single
DED2,gva_sector_opqrstu,14660.874,Single
DED4,gva_sector_opqrstu,12788.582,Single
DED5,gva_sector_opqrstu,11346.558,Single
DEE0,gva_sector_opqrstu,20240.885,Single
DEF0,gva_sector_opqrstu,25842.686,Single
DEG0,gva_sector_opqrstu,20249.072,Single
FR10,gva_sector_opqrstu,51146.805,Single
FRB0,gva_sector_opqrstu,20543.615,Single
FRC1,gva_sector_opqrstu,14645.978,Single
FRC2,gva_sector_opqrstu,9145.988,Single
FRD1,gva_sector_opqrstu,12474.009,Single
FRD2,gva_sector_opqrstu,16231.058,Single
FRE1,gva_sector_opqrstu,29318.117,Single
FRE2,gva_sector_opqrstu,14408.173,Single
FRF1,gva_sector_opqrstu,17721.928,Single
FRF2,gva_sector_opqrstu,10797.124,Single
FRF3,gva_sector_opqrstu,18626.945,Single
FRG0,gva_sector_opqrstu,27668.518,Single
FRH0,gva_sector_opqrstu,27262.775,Single
FRI1,gva_sector_opqrstu,27765.213,Single
FRI2,gva_sector_opqrstu,6792.7217,Single
FRI3,gva_sector_opqrstu,16411.455,Single
FRJ1,gva_sector_opqrstu,25842.686,Single
FRJ2,gva_sector_opqrstu,27449.936,Single
FRK1,gva_sector_opqrstu,11841.147,Single
FRK2,gva_sector_opqrstu,51146.805,Single
FRL0,gva_sector_opqrstu,47193.594,Single
FRM0,gva_sector_opqrstu,3709.1443,Single
FRY1,gva_sector_opqrstu,4683.7744,Single
FRY2,gva_sector_opqrstu,4485.29,Single
FRY3,gva_sector_opqrstu,2191.0935,Single
FRY4,gva_sector_opqrstu,8720.533,Single
FRY5,gva_sector_opqrstu,1952.9828,Single
FRZZ,gva_sector_opqrstu,1212.6526,Single
IE04,gva_sector_opqrstu,8580.227,Single
IE05,gva_sector_opqrstu,13499.721,Single
IE06,gva_sector_opqrstu,24399.693,Single
NL11,gva_sector_opqrstu,8724.016,Single
NL12,gva_sector_opqrstu,5999.332,Single
NL13,gva_sector_opqrstu,5435.8784,Single
NL21,gva_sector_opqrstu,13532.093,Single
NL22,gva_sector_opqrstu,21472.617,Single
NL23,gva_sector_opqrstu,3745.3076,Single
NL32,gva_sector_opqrstu,29283.307,Single
NL34,gva_sector_opqrstu,3686.105,Single
NL41,gva_sector_opqrstu,25842.686,Single
NL42,gva_sector_opqrstu,12695.517,Single
NLZZ,gva_sector_opqrstu,207.4758,Single
NO02,gva_sector_opqrstu,6905.01,Single
NO06,gva_sector_opqrstu,6832.294,Single
NO07,gva_sector_opqrstu,11072.328,Single
NO08,gva_sector_opqrstu,29785.943,Single
NO09,gva_sector_opqrstu,10891.7295,Single
NO0A,gva_sector_opqrstu,20787.127,Single
NO0B,gva_sector_opqrstu,86.11175,Single
NOZZ,gva_sector_opqrstu,86.11175,Single
PL21,gva_sector_opqrstu,8571.536,Single
PL22,gva_sector_opqrstu,11305.277,Single
PL41,gva_sector_opqrstu,8514.094,Single
PL42,gva_sector_opqrstu,4587.038,Single
PL43,gva_sector_opqrstu,2182.0242,Single
PL51,gva_sector_opqrstu,8852.659,Single
PL52,gva_sector_opqrstu,2182.9197,Single
PL61,gva_sector_opqrstu,4700.929,Single
PL62,gva_sector_opqrstu,3088.4797,Single
PL63,gva_sector_opqrstu,6297.09,Single
PL71,gva_sector_opqrstu,6234.795,Single
PL72,gva_sector_opqrstu,2788.7864,Single
PL81,gva_sector_opqrstu,5085.2017,Single
PL82,gva_sector_opqrstu,4786.885,Single
PL84,gva_sector_opqrstu,2791.3616,Single
PL91,gva_sector_opqrstu,13839.372,Single
PL92,gva_sector_opqrstu,4709.0923,Single
PLZZ,gva_sector_opqrstu,86.11175,Single
RS11,gva_sector_opqrstu,3560.178,Single
RS12,gva_sector_opqrstu,2141.6108,Single
RS21,gva_sector_opqrstu,1844.813,Single
RS22,gva_sector_opqrstu,1704.1805,Single
RSZZ,gva_sector_opqrstu,86.11175,Single
AL01,gva_sector_opq,461.16367,Multi
AL02,gva_sector_opq,1853.6359,Multi
AL03,gva_sector_opq,702.9162,Multi
CH01,gva_sector_opq,6860.953,Multi
CH02,gva_sector_opq,8064.3184,Multi
CH03,gva_sector_opq,4192.1025,Multi
CH04,gva_sector_opq,5587.0996,Multi
CH05,gva_sector_opq,3683.4856,Multi
CH06,gva_sector_opq,2336.5793,Multi
CH07,gva_sector_opq,1666.056,Multi
DE11,gva_sector_opq,31984.18,Multi
DE12,gva_sector_opq,22854.363,Multi
DE13,gva_sector_opq,16840.008,Multi
DE14,gva_sector_opq,15813.39,Multi
DE21,gva_sector_opq,37973.4,Multi
DE22,gva_sector_opq,9694.729,Multi
DE23,gva_sector_opq,9667.76,Multi
DE24,gva_sector_opq,9127.283,Multi
DE25,gva_sector_opq,14671.149,Multi
DE26,gva_sector_opq,11359.577,Multi
DE27,gva_sector_opq,14492.991,Multi
DE30,gva_sector_opq,23673.95,Multi
DE40,gva_sector_opq,15158.007,Multi
DE50,gva_sector_opq,7909.8433,Multi
DE60,gva_sector_opq,19981.875,Multi
DE71,gva_sector_opq,37483.293,Multi
DE72,gva_sector_opq,9446.867,Multi
DE73,gva_sector_opq,10040.491,Multi
DE80,gva_sector_opq,11997.812,Multi
DE91,gva_sector_opq,13680.157,Multi
DE92,gva_sector_opq,16638.2,Multi
DE93,gva_sector_opq,11512.778,Multi
DE94,gva_sector_opq,19149.344,Multi
DEA1,gva_sector_opq,35390.38,Multi
DEA2,gva_sector_opq,29473.387,Multi
DEA3,gva_sector_opq,20574.723,Multi
DEA4,gva_sector_opq,16100.14,Multi
DEA5,gva_sector_opq,21982.168,Multi
DEB1,gva_sector_opq,11792.679,Multi
DEB2,gva_sector_opq,4077.037,Multi
DEB3,gva_sector_opq,15812.001,Multi
DEC0,gva_sector_opq,9004.218,Multi
DED2,gva_sector_opq,13073.903,Multi
DED4,gva_sector_opq,9245.205,Multi
DED5,gva_sector_opq,7913.549,Multi
DEE0,gva_sector_opq,14626.241,Multi
DEF0,gva_sector_opq,20548.754,Multi
DEG0,gva_sector_opq,14771.993,Multi
FR10,gva_sector_opq,38034.055,Multi
FRB0,gva_sector_opq,16208.984,Multi
FRC1,gva_sector_opq,12939.526,Multi
FRC2,gva_sector_opq,8859.941,Multi
FRD1,gva_sector_opq,11066.022,Multi
FRD2,gva_sector_opq,12663.808,Multi
FRE1,gva_sector_opq,24904.383,Multi
FRE2,gva_sector_opq,12535.597,Multi
FRF1,gva_sector_opq,13058.028,Multi
FRF2,gva_sector_opq,11813.216,Multi
FRF3,gva_sector_opq,14480.754,Multi
FRG0,gva_sector_opq,25200.176,Multi
FRH0,gva_sector_opq,22184.09,Multi
FRI1,gva_sector_opq,23054.367,Multi
FRI2,gva_sector_opq,6747.3364,Multi
FRI3,gva_sector_opq,12600.96,Multi
FRJ1,gva_sector_opq,19662.238,Multi
FRJ2,gva_sector_opq,21638.512,Multi
FRK1,gva_sector_opq,10733.197,Multi
FRK2,gva_sector_opq,35419.875,Multi
FRL0,gva_sector_opq,28469.91,Multi
FRM0,gva_sector_opq,3350.4211,Multi
FRY1,gva_sector_opq,3970.184,Multi
FRY2,gva_sector_opq,3809.1516,Multi
FRY3,gva_sector_opq,1473.1227,Multi
FRY4,gva_sector_opq,7520.0854,Multi
FRY5,gva_sector_opq,1399.9614,Multi
FRZZ,gva_sector_opq,757.4543,Multi
IE04,gva_sector_opq,6787.712,Multi
IE05,gva_sector_opq,13119.929,Multi
IE06,gva_sector_opq,24198.121,Multi
ITC1,gva_sector_opq,28120.047,Multi
ITC2,gva_sector_opq,1371.2838,Multi
ITC3,gva_sector_opq,11234.478,Multi
ITC4,gva_sector_opq,38428.402,Multi
ITF1,gva_sector_opq,8691.501,Multi
ITF2,gva_sector_opq,1800.685,Multi
ITF3,gva_sector_opq,22570.219,Multi
ITF4,gva_sector_opq,18932.777,Multi
ITF5,gva_sector_opq,3132.6855,Multi
ITF6,gva_sector_opq,10243.743,Multi
ITG1,gva_sector_opq,20518.727,Multi
ITG2,gva_sector_opq,10181.368,Multi
ITH1,gva_sector_opq,5642.391,Multi
ITH2,gva_sector_opq,3991.3538,Multi
ITH3,gva_sector_opq,28369.32,Multi
ITH4,gva_sector_opq,9395.317,Multi
ITH5,gva_sector_opq,28936.969,Multi
ITI1,gva_sector_opq,23008.34,Multi
ITI2,gva_sector_opq,4343.066,Multi
ITI3,gva_sector_opq,9809.048,Multi
ITI4,gva_sector_opq,38375.54,Multi
ITZZ,gva_sector_opq,320.84076,Multi
NL11,gva_sector_opq,7384.7803,Multi
NL12,gva_sector_opq,6156.657,Multi
NL13,gva_sector_opq,5549.358,Multi
NL21,gva_sector_opq,10838.078,Multi
NL22,gva_sector_opq,16601.082,Multi
NL23,gva_sector_opq,3499.381,Multi
NL32,gva_sector_opq,30857.234,Multi
NL34,gva_sector_opq,3283.1418,Multi
NL41,gva_sector_opq,24470.504,Multi
NL42,gva_sector_opq,11021.619,Multi
NLZZ,gva_sector_opq,319.07684,Multi
NO02,gva_sector_opq,6123.763,Multi
NO06,gva_sector_opq,7535.4463,Multi
NO07,gva_sector_opq,8175.0225,Multi
NO08,gva_sector_opq,21968.262,Multi
NO09,gva_sector_opq,7638.2363,Multi
NO0A,gva_sector_opq,20640.25,Multi
NO0B,gva_sector_opq,227.19214,Multi
NOZZ,gva_sector_opq,366.253,Multi
PL21,gva_sector_opq,7784.1323,Multi
PL22,gva_sector_opq,8759.119,Multi
PL41,gva_sector_opq,7763.84,Multi
PL42,gva_sector_opq,4326.3022,Multi
PL43,gva_sector_opq,2004.6976,Multi
PL51,gva_sector_opq,7773.26,Multi
PL52,gva_sector_opq,1993.659,Multi
PL61,gva_sector_opq,4370.491,Multi
PL62,gva_sector_opq,2785.54,Multi
PL63,gva_sector_opq,5536.268,Multi
PL71,gva_sector_opq,6046.103,Multi
PL72,gva_sector_opq,2604.7422,Multi
PL81,gva_sector_opq,4848.522,Multi
PL82,gva_sector_opq,4362.5386,Multi
PL84,gva_sector_opq,2622.8132,Multi
PL91,gva_sector_opq,12049.523,Multi
PL92,gva_sector_opq,4331.301,Multi
PLZZ,gva_sector_opq,69.66184,Multi
RS11,gva_sector_opq,3613.0864,Multi
RS12,gva_sector_opq,1870.7273,Multi
RS21,gva_sector_opq,1661.7451,Multi
RS22,gva_sector_opq,1456.4286,Multi
RSZZ,gva_sector_opq,69.66184,Multi
AL01,gva_sector_rstu,4.642935,Single
AL02,gva_sector_rstu,257.80255,Single
AL03,gva_sector_rstu,4.642935,Single
BEZZ,gva_sector_rstu,0.044314165,Single
CH01,gva_sector_rstu,0.044314165,Single
CH02,gva_sector_rstu,0.044314165,Single
CH03,gva_sector_rstu,0.044314165,Single
CH04,gva_sector_rstu,0.044314165,Single
CH05,gva_sector_rstu,0.044314165,Single
CH06,gva_sector_rstu,0.044314165,Single
CH07,gva_sector_rstu,0.044314165,Single
DE11,gva_sector_rstu,7139.199,Single
DE12,gva_sector_rstu,4541.099,Single
DE13,gva_sector_rstu,3198.688,Single
DE14,gva_sector_rstu,2310.391,Single
DE21,gva_sector_rstu,7139.199,Single
DE22,gva_sector_rstu,1400.731,Single
DE23,gva_sector_rstu,1412.6461,Single
DE24,gva_sector_rstu,1493.6771,Single
DE25,gva_sector_rstu,2557.1104,Single
DE26,gva_sector_rstu,2053.3513,Single
DE27,gva_sector_rstu,2994.405,Single
DE30,gva_sector_rstu,7139.199,Single
DE40,gva_sector_rstu,3197.0322,Single
DE50,gva_sector_rstu,1390.5386,Single
DE60,gva_sector_rstu,5415.0044,Single
DE71,gva_sector_rstu,7139.199,Single
DE72,gva_sector_rstu,1102.3124,Single
DE73,gva_sector_rstu,1337.4473,Single
DE80,gva_sector_rstu,2201.0293,Single
DE91,gva_sector_rstu,2200.8818,Single
DE92,gva_sector_rstu,4541.099,Single
DE93,gva_sector_rstu,2058.7183,Single
DE94,gva_sector_rstu,3122.1118,Single
DEA1,gva_sector_rstu,7139.199,Single
DEA2,gva_sector_rstu,7139.199,Single
DEA3,gva_sector_rstu,5415.0044,Single
DEA4,gva_sector_rstu,3300.6184,Single
DEA5,gva_sector_rstu,5415.0044,Single
DEB1,gva_sector_rstu,2201.0293,Single
DEB2,gva_sector_rstu,698.2591,Single
DEB3,gva_sector_rstu,3243.9697,Single
DEC0,gva_sector_rstu,1333.9271,Single
DED2,gva_sector_rstu,2210.2915,Single
DED4,gva_sector_rstu,1668.6108,Single
DED5,gva_sector_rstu,1535.2786,Single
DEE0,gva_sector_rstu,2301.398,Single
DEF0,gva_sector_rstu,4526.7153,Single
DEG0,gva_sector_rstu,2463.6914,Single
FIZZ,gva_sector_rstu,0.044314165,Single
FR10,gva_sector_rstu,7139.199,Single
FRB0,gva_sector_rstu,2208.0103,Single
FRC1,gva_sector_rstu,1325.9739,Single
FRC2,gva_sector_rstu,1061.4958,Single
FRD1,gva_sector_rstu,1392.0366,Single
FRD2,gva_sector_rstu,1405.916,Single
FRE1,gva_sector_rstu,2585.409,Single
FRE2,gva_sector_rstu,1479.0662,Single
FRF1,gva_sector_rstu,1912.781,Single
FRF2,gva_sector_rstu,909.01227,Single
FRF3,gva_sector_rstu,1762.8297,Single
FRG0,gva_sector_rstu,3297.5896,Single
FRH0,gva_sector_rstu,3198.688,Single
FRI1,gva_sector_rstu,3300.6184,Single
FRI2,gva_sector_rstu,564.27167,Single
FRI3,gva_sector_rstu,1782.301,Single
FRJ1,gva_sector_rstu,2335.7192,Single
FRJ2,gva_sector_rstu,2674.7742,Single
FRK1,gva_sector_rstu,1363.8573,Single
FRK2,gva_sector_rstu,7139.199,Single
FRL0,gva_sector_rstu,7139.199,Single
FRM0,gva_sector_rstu,351.91638,Single
FRY1,gva_sector_rstu,328.07095,Single
FRY2,gva_sector_rstu,327.50018,Single
FRY3,gva_sector_rstu,116.07036,Single
FRY4,gva_sector_rstu,782.40857,Single
FRY5,gva_sector_rstu,0.044314165,Single
FRZZ,gva_sector_rstu,0.044314165,Single
IE04,gva_sector_rstu,604.4346,Single
IE05,gva_sector_rstu,1349.6428,Single
IE06,gva_sector_rstu,2907.6096,Single
ITC1,gva_sector_rstu,5583.091,Single
