geo,indicator,forecast_2023,model_used
SE22,gfcf,18925.140345830114,Multi
SE23,gfcf,31762.037736570426,Multi
SE31,gfcf,9196.033018475639,Multi
SE32,gfcf,4748.429060334092,Multi
SE33,gfcf,12465.174949906748,Multi
SEZZ,gfcf,133.60242378122058,Multi
SI03,gfcf,7150.479247281764,Multi
SI04,gfcf,8647.652002880512,Multi
SK01,gfcf,8017.48527764392,Multi
SK02,gfcf,9131.731279239268,Multi
SK03,gfcf,5583.503354352482,Multi
SK04,gfcf,4922.061176207048,Multi
TR10,gfcf,11712.630629850828,Multi
TR21,gfcf,1962.9842330899583,Multi
TR22,gfcf,675.3868951146804,Multi
TR31,gfcf,3144.8584011858825,Multi
TR32,gfcf,1080.025386718881,Multi
TR33,gfcf,2183.344456355664,Multi
TR41,gfcf,3551.2808797505563,Multi
TR42,gfcf,4203.198454234413,Multi
TR51,gfcf,3870.6327383016924,Multi
TR52,gfcf,852.540890532832,Multi
TR61,gfcf,259.461698785598,Multi
TR62,gfcf,1562.4569621930718,Multi
TR63,gfcf,1356.4970071198816,Multi
TR71,gfcf,189.83118986919078,Multi
TR72,gfcf,849.5450159915285,Multi
TR81,gfcf,378.7915510048442,Multi
TR82,gfcf,0.0,Multi
TR83,gfcf,413.1049391651003,Multi
TR90,gfcf,403.98228743423647,Multi
TRA1,gfcf,0.0,Multi
TRA2,gfcf,0.0,Multi
TRB1,gfcf,252.29948174438283,Multi
TRB2,gfcf,125.21931093314038,Multi
TRC1,gfcf,1796.8487525574744,Multi
TRC2,gfcf,330.8254489557579,Multi
TRC3,gfcf,509.93723710320637,Multi
AL01,gva,2431.061010613027,Single
AL02,gva,4214.238637963372,Single
AL03,gva,3025.0350102053508,Single
CH01,gva,88946.68898451602,Single
CH02,gva,100152.3907001164,Single
CH03,gva,73631.77756258845,Single
CH04,gva,111584.96068624595,Single
CH05,gva,58359.49503458477,Single
CH06,gva,42795.72099405428,Single
CH07,gva,20417.866820567728,Single
NO02,gva,14443.261089781343,Single
NO06,gva,20103.08754665971,Single
NO07,gva,21030.139823281017,Single
NO08,gva,105782.45492864787,Single
NO09,gva,26865.76909393955,Single
NO0A,gva,70391.76405883007,Single
NO0B,gva,599.8779445029846,Single
NOZZ,gva,24768.429828039567,Single
PLZZ,gva,437.92749260392156,Single
AL01,gva_sector_a,673.7839164881703,Single
AL02,gva_sector_a,488.11999432995844,Single
AL03,gva_sector_a,1280.5781457286182,Single
BEZZ,gva_sector_a,0.0,Single
CH01,gva_sector_a,1059.7976898880017,Single
CH02,gva_sector_a,1188.2002068796414,Single
CH03,gva_sector_a,366.3395218248959,Single
CH04,gva_sector_a,363.3644761732562,Single
CH05,gva_sector_a,948.6706715418034,Single
CH06,gva_sector_a,537.0333924452241,Single
CH07,gva_sector_a,68.718261819834,Single
DE11,gva_sector_a,1119.8639744347688,Single
DE12,gva_sector_a,438.41003513647104,Single
DE13,gva_sector_a,762.3371286208279,Single
DE14,gva_sector_a,827.2539248004034,Single
DE21,gva_sector_a,1733.3702046071887,Single
DE22,gva_sector_a,1445.4681217062307,Single
DE23,gva_sector_a,807.2585190359064,Single
DE24,gva_sector_a,522.4124181126854,Single
DE25,gva_sector_a,659.1049955016165,Single
DE26,gva_sector_a,764.9785128846365,Single
DE27,gva_sector_a,1153.320285715521,Single
DE30,gva_sector_a,0.0,Single
DE40,gva_sector_a,1479.1097798281478,Single
DE50,gva_sector_a,0.0,Single
DE60,gva_sector_a,100.6164770276191,Single
DE71,gva_sector_a,481.6662956875404,Single
DE72,gva_sector_a,227.110148138795,Single
DE73,gva_sector_a,481.4666915444362,Single
DE80,gva_sector_a,2309.8310336277273,Single
DE91,gva_sector_a,944.1501418536513,Single
DE92,gva_sector_a,1251.3554965375722,Single
DE93,gva_sector_a,2231.7368191633386,Single
DE94,gva_sector_a,3637.7215130173845,Single
DEA1,gva_sector_a,1339.6220453227616,Single
DEA2,gva_sector_a,892.7802654208147,Single
DEA3,gva_sector_a,1567.8673866492813,Single
DEA4,gva_sector_a,817.1344435279211,Single
DEA5,gva_sector_a,684.1046967463459,Single
DEB1,gva_sector_a,470.69884867493136,Single
DEB2,gva_sector_a,305.0509687446471,Single
DEB3,gva_sector_a,1503.9250804549322,Single
DEC0,gva_sector_a,52.601466047816075,Single
DED2,gva_sector_a,738.432125892329,Single
DED4,gva_sector_a,701.3918157833143,Single
DED5,gva_sector_a,443.69220499546856,Single
DEE0,gva_sector_a,2142.281302323635,Single
DEF0,gva_sector_a,2130.984070100124,Single
DEG0,gva_sector_a,1507.0551944045008,Single
FIZZ,gva_sector_a,0.0,Single
FR10,gva_sector_a,611.6170227657086,Single
FRB0,gva_sector_a,3267.4393300678885,Single
FRC1,gva_sector_a,2744.1089032281425,Single
FRC2,gva_sector_a,1061.5831577609724,Single
FRD1,gva_sector_a,1748.7039000270722,Single
FRD2,gva_sector_a,1183.5576367648823,Single
FRE1,gva_sector_a,2227.774976167022,Single
FRE2,gva_sector_a,2435.471102753033,Single
FRF1,gva_sector_a,1161.8641632913282,Single
FRF2,gva_sector_a,5106.619025321267,Single
FRF3,gva_sector_a,1288.475455207217,Single
FRG0,gva_sector_a,3601.5044154563975,Single
FRH0,gva_sector_a,4296.529491199718,Single
FRI1,gva_sector_a,4038.4790262086553,Single
FRI2,gva_sector_a,622.0108376869066,Single
FRI3,gva_sector_a,3046.051518172979,Single
FRJ1,gva_sector_a,1935.8296735844353,Single
FRJ2,gva_sector_a,1831.9572277518264,Single
FRK1,gva_sector_a,906.591664693746,Single
FRK2,gva_sector_a,2437.0540882204095,Single
FRL0,gva_sector_a,1848.5936836340616,Single
FRM0,gva_sector_a,141.3193507661671,Single
FRY1,gva_sector_a,176.89881761151796,Single
FRY2,gva_sector_a,241.5875879298436,Single
FRY3,gva_sector_a,188.75098812262587,Single
FRY4,gva_sector_a,443.1807497357511,Single
FRY5,gva_sector_a,114.96987960403888,Single
FRZZ,gva_sector_a,0.0,Single
IE04,gva_sector_a,918.5383107476487,Single
IE05,gva_sector_a,3357.8897260640306,Single
IE06,gva_sector_a,1375.2765845942897,Single
LVZZ,gva_sector_a,0.0,Single
NL11,gva_sector_a,719.7912818313896,Single
NL12,gva_sector_a,962.6570625720944,Single
NL13,gva_sector_a,761.8804528774276,Single
NL21,gva_sector_a,1212.4517268613863,Single
NL22,gva_sector_a,2200.990106945048,Single
NL23,gva_sector_a,747.2507541668905,Single
NL32,gva_sector_a,1547.8146140558817,Single
NL34,gva_sector_a,837.6312721445845,Single
NL41,gva_sector_a,3290.2295812537704,Single
NL42,gva_sector_a,1376.6407461483795,Single
NLZZ,gva_sector_a,0.0,Single
NO02,gva_sector_a,0.0,Single
NO06,gva_sector_a,921.5110701619169,Single
NO07,gva_sector_a,2055.0326052867676,Single
NO08,gva_sector_a,0.0,Single
NO09,gva_sector_a,0.0,Single
NO0A,gva_sector_a,2537.6355065263124,Single
NO0B,gva_sector_a,0.0,Single
NOZZ,gva_sector_a,0.0,Single
PL21,gva_sector_a,557.9476534909301,Single
PL22,gva_sector_a,538.1871837169564,Single
PL41,gva_sector_a,2525.6124365156475,Single
PL42,gva_sector_a,851.3041734288254,Single
PL43,gva_sector_a,427.30861324932346,Single
PL51,gva_sector_a,654.952724423333,Single
PL52,gva_sector_a,401.7098795970872,Single
PL61,gva_sector_a,1227.2999841476549,Single
PL62,gva_sector_a,1104.8031229071307,Single
PL63,gva_sector_a,845.1926811608519,Single
PL71,gva_sector_a,1477.8741658689798,Single
PL72,gva_sector_a,650.2093083219889,Single
PL81,gva_sector_a,1426.1592719343587,Single
PL82,gva_sector_a,338.31681485339595,Single
PL84,gva_sector_a,1155.3009111259678,Single
PL91,gva_sector_a,685.9385855753541,Single
PL92,gva_sector_a,3399.8677816028858,Single
PLZZ,gva_sector_a,0.0,Single
PTZZ,gva_sector_a,0.0,Single
ROZZ,gva_sector_a,0.0,Single
RS11,gva_sector_a,218.81051451244733,Single
RS12,gva_sector_a,1265.950241960302,Single
RS21,gva_sector_a,1322.1805943385373,Single
RS22,gva_sector_a,685.0895184414627,Single
RSZZ,gva_sector_a,0.0,Single
SEZZ,gva_sector_a,0.0,Single
AL01,gva_sector_bde,557.5994130943566,Single
AL02,gva_sector_bde,796.2187409416492,Single
AL03,gva_sector_bde,596.9007527526409,Single
BEZZ,gva_sector_bde,35.264427855145186,Single
CH01,gva_sector_bde,21609.482329720966,Single
CH02,gva_sector_bde,35730.10517982682,Single
CH03,gva_sector_bde,28983.89838797455,Single
CH04,gva_sector_bde,18452.135350196768,Single
CH05,gva_sector_bde,25107.646216044006,Single
CH06,gva_sector_bde,16214.411128996515,Single
CH07,gva_sector_bde,6708.800668776368,Single
DE11,gva_sector_bde,92987.90266296187,Single
DE12,gva_sector_bde,38050.504356503305,Single
DE13,gva_sector_bde,30553.852335865355,Single
DE14,gva_sector_bde,33084.903593173505,Single
DE21,gva_sector_bde,72240.91416597403,Single
DE22,gva_sector_bde,18951.155503663857,Single
DE23,gva_sector_bde,17463.081676138063,Single
DE24,gva_sector_bde,12039.77147028438,Single
DE25,gva_sector_bde,23282.393772653468,Single
DE26,gva_sector_bde,14170.773701650369,Single
DE27,gva_sector_bde,25349.66749483847,Single
DE30,gva_sector_bde,14686.036114548171,Single
DE40,gva_sector_bde,18342.484566956125,Single
DE50,gva_sector_bde,8331.633732692335,Single
DE60,gva_sector_bde,21166.04289311057,Single
DE71,gva_sector_bde,33114.872905842625,Single
DE72,gva_sector_bde,10657.26206084113,Single
DE73,gva_sector_bde,13080.747325316608,Single
DE80,gva_sector_bde,8639.107909862201,Single
DE91,gva_sector_bde,25248.5802103836,Single
DE92,gva_sector_bde,17656.279919718894,Single
DE93,gva_sector_bde,12473.013144991275,Single
DE94,gva_sector_bde,27932.275026811894,Single
DEA1,gva_sector_bde,41625.0199203264,Single
DEA2,gva_sector_bde,41545.1324877058,Single
DEA3,gva_sector_bde,21218.295299248148,Single
DEA4,gva_sector_bde,25558.489657470658,Single
DEA5,gva_sector_bde,38525.18518869181,Single
DEB1,gva_sector_bde,13804.791828271245,Single
DEB2,gva_sector_bde,4809.754590506575,Single
DEB3,gva_sector_bde,27047.998271735487,Single
DEC0,gva_sector_bde,10251.096166714377,Single
DED2,gva_sector_bde,15003.021353565993,Single
DED4,gva_sector_bde,12525.00994855331,Single
DED5,gva_sector_bde,7295.158660396464,Single
DEE0,gva_sector_bde,19546.15969859482,Single
DEF0,gva_sector_bde,20166.523950606097,Single
DEG0,gva_sector_bde,18784.927040392427,Single
FIZZ,gva_sector_bde,35.264427855145186,Single
FR10,gva_sector_bde,58577.11580677194,Single
FRB0,gva_sector_bde,12834.524840838325,Single
FRC1,gva_sector_bde,7378.750459127856,Single
FRC2,gva_sector_bde,6867.341605268371,Single
FRD1,gva_sector_bde,7175.451169324055,Single
FRD2,gva_sector_bde,13299.712880820762,Single
FRE1,gva_sector_bde,18786.145288632848,Single
FRE2,gva_sector_bde,8838.835449494236,Single
FRF1,gva_sector_bde,12925.30824366155,Single
FRF2,gva_sector_bde,7202.0816389110205,Single
FRF3,gva_sector_bde,10295.54633961895,Single
FRG0,gva_sector_bde,21799.3538255075,Single
FRH0,gva_sector_bde,16137.946657753546,Single
FRI1,gva_sector_bde,14762.28059775041,Single
FRI2,gva_sector_bde,2733.730204202632,Single
FRI3,gva_sector_bde,8646.752910738485,Single
FRJ1,gva_sector_bde,7825.092091570319,Single
FRJ2,gva_sector_bde,19184.28134002402,Single
FRK1,gva_sector_bde,7089.681763207638,Single
FRK2,gva_sector_bde,42741.48655979154,Single
FRL0,gva_sector_bde,19696.042848537007,Single
FRM0,gva_sector_bde,649.530256590012,Single
FRY1,gva_sector_bde,1186.9974256644632,Single
FRY2,gva_sector_bde,1216.4619399244634,Single
FRY3,gva_sector_bde,625.8092606879129,Single
FRY4,gva_sector_bde,1458.604373048662,Single
FRY5,gva_sector_bde,233.82947933094567,Single
