indicator,Multi_MAPE,Single_MAPE,Multi_RMSE,Single_RMSE,Multi_MAE,Single_MAE,Multi_R2,Single_R2,MAPE_Improvement,Better
gdp_eur_hab,8.614011058225179,3.021732198817818,4926.671542818066,1265.3135736648992,2491.720523768969,846.2219651059418,0.9160366554928224,0.9944616698018184,-5.592278859407361,Single
gdp_mio_eur,41.23984381778861,5.607685558050389,6965.83744825932,3155.5055490630134,3107.3296622518915,1996.7933015202757,0.9812697400016549,0.996156427911456,-35.63215825973822,Single
gfcf,11.154600464422687,6.5415719990953844,942.3264720604312,686.0243467455274,535.5726418654865,333.42145332129974,0.9919363324406069,0.9957262522073945,-4.613028465327303,Single
gva,48.2196974785158,6.217048591539688,8411.312271445462,3285.9464744835877,3298.2229657236207,1789.5785912029141,0.9668627913599723,0.9949428087387107,-42.00264888697611,Single
gva_sector_a,344.4706349113208,171.44679354280385,1256.964675113685,516.2615046764499,399.2690259296202,134.38967512463788,0.4234470591918068,0.9027403881798594,-173.02384136851697,Single
gva_sector_bde,18.761409261433137,8.964122379393983,2747.691226676094,881.959255435862,1383.916487167073,584.1312516775788,0.9178692473205634,0.9915381174494219,-9.797286882039154,Single
gva_sector_c,18.82085087471666,39.86445118893709,1656.0290068794618,819.6814177055955,945.7307505317675,453.2307316277946,0.957486812572943,0.9895845516976259,21.04360031422043,Multi
gva_sector_f,22.870798412482813,10.82728604687897,520.2806607888112,218.2453038655994,303.9706983950536,145.014773578634,0.9588434092423094,0.9927580780307934,-12.043512365603844,Single
gva_sector_ghi,11.10137882153232,6.6528104194870705,2947.4900088215204,936.7698907318025,1326.7342409013454,583.3496867611103,0.9214513453558458,0.992065858994692,-4.4485684020452485,Single
gva_sector_ghij,50.615375023389554,9.053502397321306,3111.523201374606,1423.2968600047495,1353.5693688285442,761.6827482005018,0.9365050875407417,0.9867143188960509,-41.561872626068244,Single
gva_sector_j,17.232651871430136,7.771227121076432,565.1724225253115,398.64309774770913,241.19802184116546,149.5463295603717,0.9697677815509012,0.98495900419392,-9.461424750353704,Single
gva_sector_k,1341.701898056528,87.11188561744015,783.3283870655437,567.2854948288503,368.6522092814888,221.01200343707444,0.9009655139548151,0.9480599839274283,-1254.590012439088,Single
gva_sector_klmn,140.97664054165594,5.911835458621296,1106.542932863985,744.4720093149905,599.2727472688097,423.78085689176294,0.9930262747115278,0.9968433600731891,-135.06480508303466,Single
gva_sector_l,11.736694485262495,13.121334710098592,442.65808929657226,533.2191454549034,264.43144807517126,247.8378203720487,0.9947639444245363,0.992402356589486,1.3846402248360978,Multi
gva_sector_mn,90.54412173785866,12.214140126616961,653.941988733946,418.56392404928937,353.4113623888775,228.4114340784183,0.9840381504706875,0.9934607438017589,-78.3299816112417,Single
gva_sector_opq,26.5889861424893,9.822173232776299,758.4917873744364,631.3162540889625,452.5651569378721,317.0675066634803,0.9914714241918245,0.9940916163116404,-16.766812909713003,Single
gva_sector_opqrstu,33.457569084922966,11.978610447016118,1581.956348671202,895.2304490361485,765.7771516579041,423.297926725274,0.974795791997331,0.99192850923808,-21.478958637906846,Single
gva_sector_rstu,8.929810129609722,7.6775820399752215,486.67213127364334,483.3957416789493,130.5152461497896,130.74092925792226,0.9478974774265607,0.9485966485046794,-1.2522280896345008,Single
