indicator,Multi_MAPE,Single_MAPE,Multi_RMSE,Single_RMSE,Multi_MAE,Single_MAE,Multi_R2,Single_R2,MAPE_Improvement,Better
STR_accommodation_beds,34.96529409623346,25.017804114880153,811460.9305353618,738725.5934962439,482923.2095566674,431409.2641122811,0.2565327408870258,0.38384083931903523,-9.947489981353302,Single
employment_accommodation_catering,36.12491005535481,44.37468570689662,523392.75919054507,946553.2349604925,306074.9731390855,548996.4666042497,0.544486083254125,-0.48982863675710187,8.249775651541814,Multi
employment_other,37.92348925927247,25.943082392444104,8316852.024870938,5943893.771395771,4822540.340535762,3447095.659236258,0.44200235348764205,0.7149923635858166,-11.980406866828364,Single
employment_total,34.4170720078651,21.490031158797475,8869861.698745148,6759783.419830018,5147432.001175963,3914846.604088627,0.44529179934433005,0.6778215757501599,-12.927040849067625,Single
employment_total_greece,31.250000634483328,31.250000634483328,37030838.48448216,37030838.48448216,21379764.59533333,21379764.59533333,-0.49999999803552564,-0.49999999803552564,0.0,Single
expenditure_per_overnight_stay,35.81068195984366,27.41855836588532,472.03775245901556,484.82082716867785,288.96550005495845,289.2220206665474,0.5544658184835527,0.5300083983748836,-8.392123593958345,Single
guest_beds,36.52017406287544,29.170817150478705,347596.1247336057,381141.0469739001,212572.9076130444,224722.37037575955,0.4940052333307544,0.39163024024809046,-7.349356912396732,Single
guest_beds_per_km2,61.158137573688755,18.569210900033415,156.31038866451357,81.46789390729083,101.60538452180053,47.47921950869094,-0.5328830640364004,0.5836042210511738,-42.58892667365534,Single
guest_beds_per_person,27.007558846920226,32.24218293934318,0.20538128037360742,0.1196499346300651,0.1320811682154501,0.10118913810354557,-0.08452384244105371,0.6319199142032486,5.234624092422957,Multi
hotels_avg_duration_of_stay_domestic,36.09064967133278,19.700054306540736,16.561326700223166,9.638960563328203,9.707204529600938,5.612446434348608,-0.4943517147233756,0.49379901701213524,-16.390595364792038,Single
