geo,indicator,forecast_2023,model_used
FRJ1,gva_sector_a,1763.5699415713716,Single
FRJ2,gva_sector_a,1845.3605885899246,Single
FRK1,gva_sector_a,881.0014370301641,Single
FRK2,gva_sector_a,2378.104291290275,Single
FRL0,gva_sector_a,1638.753812648749,Single
FRM0,gva_sector_a,130.65364716899148,Single
FRY1,gva_sector_a,170.62758879806051,Single
FRY2,gva_sector_a,201.87521817170938,Single
FRY3,gva_sector_a,181.11092728329857,Single
FRY4,gva_sector_a,412.84393652494794,Single
FRY5,gva_sector_a,97.86073323910747,Single
FRZZ,gva_sector_a,0.0,Single
IE04,gva_sector_a,860.1536697005988,Single
IE05,gva_sector_a,2960.046761000835,Single
IE06,gva_sector_a,1272.7433880728313,Single
LVZZ,gva_sector_a,0.0,Single
NL11,gva_sector_a,661.2852488778792,Single
NL12,gva_sector_a,942.5283791640959,Single
NL13,gva_sector_a,765.7558171148023,Single
NL21,gva_sector_a,1214.8283266261915,Single
NL22,gva_sector_a,2057.2162772112365,Single
NL23,gva_sector_a,679.7244598654671,Single
NL32,gva_sector_a,1572.835142489277,Single
NL34,gva_sector_a,739.9097943853687,Single
NL41,gva_sector_a,3004.223071370108,Single
NL42,gva_sector_a,1362.3353701773665,Single
NLZZ,gva_sector_a,0.0,Single
NO02,gva_sector_a,0.0,Single
NO06,gva_sector_a,775.7839496302801,Single
NO07,gva_sector_a,1911.0828125534943,Single
NO08,gva_sector_a,0.0,Single
NO09,gva_sector_a,0.0,Single
NO0A,gva_sector_a,2290.979466847906,Single
NO0B,gva_sector_a,0.0,Single
NOZZ,gva_sector_a,0.0,Single
PL21,gva_sector_a,565.2305425184738,Single
PL22,gva_sector_a,554.8102523128887,Single
PL41,gva_sector_a,2397.0874880621614,Single
PL42,gva_sector_a,840.7307957273343,Single
PL43,gva_sector_a,414.5487537389103,Single
PL51,gva_sector_a,633.0020910673783,Single
PL52,gva_sector_a,403.0774961049619,Single
PL61,gva_sector_a,1255.20309602565,Single
PL62,gva_sector_a,1106.583319674889,Single
PL63,gva_sector_a,830.0297895494305,Single
PL71,gva_sector_a,1456.2277183177148,Single
PL72,gva_sector_a,627.1135592973682,Single
PL81,gva_sector_a,1353.8442189707548,Single
PL82,gva_sector_a,349.9399532289075,Single
PL84,gva_sector_a,1205.0459395955636,Single
PL91,gva_sector_a,657.8163091226404,Single
PL92,gva_sector_a,3153.3079143228406,Single
PLZZ,gva_sector_a,0.0,Single
PTZZ,gva_sector_a,0.0,Single
ROZZ,gva_sector_a,0.0,Single
RS11,gva_sector_a,211.24449414976394,Single
RS12,gva_sector_a,1297.9240069415102,Single
RS21,gva_sector_a,1329.515649028389,Single
RS22,gva_sector_a,674.5914548279457,Single
RSZZ,gva_sector_a,0.0,Single
SEZZ,gva_sector_a,0.0,Single
AL01,gva_sector_bde,423.4864728202992,Single
AL02,gva_sector_bde,718.1245171257518,Single
AL03,gva_sector_bde,467.5858024181987,Single
BEZZ,gva_sector_bde,14.105904688578448,Single
CH01,gva_sector_bde,22587.09456042441,Single
