indicator,Multi_MAPE,Single_MAPE,Multi_RMSE,Single_RMSE,Multi_MAE,Single_MAE,Multi_R2,Single_R2,MAPE_Improvement,Better
arrivals,6.1130749309361825,3.3217003728169723,462579.9153218082,245183.96426628914,220735.1322160719,122355.84529128898,0.9900218513535906,0.9971967582661168,-2.7913745581192106,Single
arrivals_per_km2,8.322474965050604,4.153298086541453,303.02361821819477,213.12454618384075,68.8878493190021,54.44018084938249,0.9883962820509937,0.9942600098390073,-4.169176878509152,Single
arrivals_per_person,5.243768877587036,3.299773203637251,0.6947975816261447,0.5890657023766493,0.18436714718844824,0.1295045173668292,0.9576710507394127,0.9695737544259561,-1.9439956739497852,Single
bed_places,8.628476019964635,5.088121748246157,26368.6892783842,20568.165915506594,10167.177508892933,6472.45776994009,0.9636368420094131,0.9778753891068772,-3.5403542717184786,Single
bed_places_per_1k_persons,11.297640179715179,6.567138597416462,27.66872697781852,28.335223059325404,9.773513463375396,8.01731728958537,0.9510038939167802,0.9486149856667428,-4.730501582298717,Single
bed_places_per_km2,8.715959998366214,6.32480848072353,2.8795456675797944,5.6236276496320805,1.0313688463206847,1.1648463999231744,0.9933427622448864,0.97460903296821,-2.391151517642684,Single
establishments,16.002448158915975,6.346384676698416,1423.5801866022066,2425.064902735557,383.3404321657619,436.0550936598116,0.896323665326444,0.6991413532615411,-9.656063482217558,Single
establishments_per_1k_persons,13.767887768297541,4.852320035362153,0.5414085527483867,0.7708123682241625,0.18039090003886593,0.16030861377355782,0.9623784897484216,0.9237423617932999,-8.915567732935386,Single
establishments_per_km2,35.80716704320589,6.620179895665232,0.7063225083924718,0.3820928369037321,0.12700797488620938,0.06286437439659427,0.5029952005204614,0.8545571813620105,-29.186987147540655,Single
gfcf_sector_ghi,2.8427741368629444,2.5006685303195546,101.15931706781285,79.57209371342098,31.274470270332266,27.323314206642348,0.9960995454620333,0.997586623865678,-0.34210560654339,Single
nights_spent,6.56329192540617,4.0255688739950575,2342194.6686304873,2229155.7001584508,872531.3684825692,730234.0377798766,0.9752943073193404,0.9776214539753338,-2.5377230514111124,Single
nights_spent_per_km2,8.390858887389342,5.245703833117597,502.3532848680326,1199.5574841904997,178.7133689967527,249.8751931438718,0.9966736061995851,0.981033058745081,-3.1451550542717457,Single
nights_spent_per_person,5.060191923422357,3.776602314472572,4.053243369507868,3.373130906693979,0.7335605269672935,0.5758879905864005,0.9334786991936825,0.9539296233261215,-1.2835896089497854,Single
short_stay,9.385427643707853,4.987836140421562,2002844.9934429096,1134981.3429545574,523804.9508420803,254631.21456788876,0.92441269376172,0.9757265428512317,-4.397591503286292,Single
short_stay_per_km2,10.672163196536589,12.687699694483022,426.16116728125894,53.725710384446344,79.71123285333634,24.52263019521236,0.9477542263564083,0.9991696374554386,2.015536497946434,Multi
short_stay_per_person,12.315528581339414,5.455713608589761,0.8327761788488411,0.5496894907994214,0.22769160683590312,0.13006030161761384,0.9586839710888043,0.9819989908406852,-6.859814972749653,Single
