geo,indicator,forecast_year,forecast_value,model_used
FR53,bed_places_per_1k_persons,2024,3.4338057724953472,Single
FR61,bed_places_per_1k_persons,2024,3.4338057724953472,Single
FR62,bed_places_per_1k_persons,2024,3.4338057724953472,Single
FR63,bed_places_per_1k_persons,2024,3.4338057724953472,Single
FR71,bed_places_per_1k_persons,2024,3.4338057724953472,Single
FR72,bed_places_per_1k_persons,2024,3.4338057724953472,Single
FR81,bed_places_per_1k_persons,2024,3.4338057724953472,Single
FR82,bed_places_per_1k_persons,2024,3.4338057724953472,Single
FR83,bed_places_per_1k_persons,2024,3.4338057724953472,Single
FRA1,bed_places_per_1k_persons,2024,3.4338057724953472,Single
FRA2,bed_places_per_1k_persons,2024,3.4338057724953472,Single
FRA3,bed_places_per_1k_persons,2024,3.4338057724953472,Single
FRA4,bed_places_per_1k_persons,2024,3.4338057724953472,Single
FRA5,bed_places_per_1k_persons,2024,3.4338057724953472,Single
FRZZ,bed_places_per_1k_persons,2024,3.4338057724953472,Single
HR04,bed_places_per_1k_persons,2024,31.191974832160945,Single
HU10,bed_places_per_1k_persons,2024,3.4338057724953472,Single
HUZZ,bed_places_per_1k_persons,2024,3.4338057724953472,Single
IE01,bed_places_per_1k_persons,2024,3.4338057724953472,Single
IE02,bed_places_per_1k_persons,2024,3.4338057724953472,Single
IS00,bed_places_per_1k_persons,2024,119.96588336180577,Single
ITZZ,bed_places_per_1k_persons,2024,3.4338057724953472,Single
LT00,bed_places_per_1k_persons,2024,3.4338057724953472,Single
MTZZ,bed_places_per_1k_persons,2024,3.4338057724953472,Single
NL31,bed_places_per_1k_persons,2024,29.96304788360203,Single
NL33,bed_places_per_1k_persons,2024,28.261128895230648,Single
NLZZ,bed_places_per_1k_persons,2024,3.4338057724953472,Single
NO0B,bed_places_per_1k_persons,2024,3.4338057724953472,Single
NOZZ,bed_places_per_1k_persons,2024,3.4338057724953472,Single
PL11,bed_places_per_1k_persons,2024,3.4338057724953472,Single
PL12,bed_places_per_1k_persons,2024,3.4338057724953472,Single
PL31,bed_places_per_1k_persons,2024,3.4338057724953472,Single
