geo,indicator,forecast_2023,model_used
DEA3,gva_sector_c,17152.878072426363,Single
DEA4,gva_sector_c,21870.41015398385,Single
DEA5,gva_sector_c,29821.838394899856,Single
DEB1,gva_sector_c,10938.475291684665,Single
DEB2,gva_sector_c,3679.9630288093645,Single
DEB3,gva_sector_c,21646.508693252512,Single
DEC0,gva_sector_c,8119.553572708264,Single
DED2,gva_sector_c,10141.989907606268,Single
DED4,gva_sector_c,10135.949526414432,Single
DED5,gva_sector_c,5078.438027710139,Single
DEE0,gva_sector_c,12508.154843394765,Single
DEF0,gva_sector_c,14915.755046384409,Single
DEG0,gva_sector_c,14991.675775376894,Single
FIZZ,gva_sector_c,0.0,Single
FR10,gva_sector_c,40603.1607900987,Single
FRB0,gva_sector_c,10152.872164692571,Single
FRC1,gva_sector_c,5627.362817707364,Single
FRC2,gva_sector_c,5624.250045260246,Single
FRD1,gva_sector_c,5621.467857881495,Single
FRD2,gva_sector_c,9844.105215337679,Single
FRE1,gva_sector_c,13218.365930253742,Single
FRE2,gva_sector_c,7268.191485666191,Single
FRF1,gva_sector_c,10494.805458055831,Single
FRF2,gva_sector_c,5517.354367481607,Single
FRF3,gva_sector_c,7369.6060152115715,Single
FRG0,gva_sector_c,16863.158291964213,Single
FRH0,gva_sector_c,12855.97449235943,Single
FRI1,gva_sector_c,10639.03744808301,Single
FRI2,gva_sector_c,1865.7772432312593,Single
FRI3,gva_sector_c,6393.613749576554,Single
FRJ1,gva_sector_c,4504.4309655250245,Single
FRJ2,gva_sector_c,13499.259210959752,Single
FRK1,gva_sector_c,5627.364372456665,Single
FRK2,gva_sector_c,32455.3640359182,Single
FRL0,gva_sector_c,13227.255789581652,Single
FRM0,gva_sector_c,288.0424868703782,Single
FRY1,gva_sector_c,323.35233449816724,Single
FRY2,gva_sector_c,303.4693077200457,Single
FRY3,gva_sector_c,224.24518719509592,Single
FRY4,gva_sector_c,535.1918600592768,Single
FRY5,gva_sector_c,83.79395716961577,Single
FRZZ,gva_sector_c,0.0,Single
IE04,gva_sector_c,9907.615635420736,Single
IE05,gva_sector_c,115393.18972352207,Single
IE06,gva_sector_c,44193.94690758063,Single
ITC1,gva_sector_c,28193.565793154376,Single
ITC2,gva_sector_c,311.2965096734889,Single
ITC3,gva_sector_c,5143.586372276287,Single
ITC4,gva_sector_c,76329.48788054023,Single
ITF1,gva_sector_c,5341.682975313139,Single
ITF2,gva_sector_c,626.9948485784626,Single
ITF3,gva_sector_c,10271.446404304052,Single
ITF4,gva_sector_c,7110.458394716718,Single
ITF5,gva_sector_c,1646.0195630542464,Single
ITF6,gva_sector_c,1067.4913454710022,Single
ITG1,gva_sector_c,5056.012869104594,Single
ITG2,gva_sector_c,1611.2481811920359,Single
ITH1,gva_sector_c,3001.397286919132,Single
ITH2,gva_sector_c,2628.225484165535,Single
ITH3,gva_sector_c,40632.324912867305,Single
ITH4,gva_sector_c,8209.31854168411,Single
ITH5,gva_sector_c,40837.74638228608,Single
ITI1,gva_sector_c,20636.67103850252,Single
ITI2,gva_sector_c,3522.258921973529,Single
ITI3,gva_sector_c,9339.772965757078,Single
ITI4,gva_sector_c,10486.562704120919,Single
ITZZ,gva_sector_c,0.0,Single
LVZZ,gva_sector_c,0.0,Single
NL11,gva_sector_c,2341.2152986186024,Single
NL12,gva_sector_c,3268.5080363293123,Single
NL13,gva_sector_c,2123.0389751083508,Single
NL21,gva_sector_c,7478.307584491009,Single
NL22,gva_sector_c,12618.274649290986,Single
NL23,gva_sector_c,1419.1314089508764,Single
NL32,gva_sector_c,10455.775800083804,Single
NL34,gva_sector_c,2454.9929756143806,Single
NL41,gva_sector_c,25944.77788166795,Single
NL42,gva_sector_c,7754.915664214731,Single
NLZZ,gva_sector_c,0.0,Single
NO02,gva_sector_c,1037.9747606952499,Single
NO06,gva_sector_c,1522.270851599148,Single
NO07,gva_sector_c,1313.045080332076,Single
NO08,gva_sector_c,4842.859205642623,Single
NO09,gva_sector_c,2558.7800757856435,Single
NO0A,gva_sector_c,5404.930378598953,Single
NO0B,gva_sector_c,3.4024638630203743,Single
NOZZ,gva_sector_c,0.0,Single
PL21,gva_sector_c,8333.132693923733,Single
PL22,gva_sector_c,15267.932281997226,Single
PL41,gva_sector_c,13906.168572562003,Single
PL42,gva_sector_c,3668.434007088617,Single
PL43,gva_sector_c,3140.804635483604,Single
PL51,gva_sector_c,11738.440747994398,Single
PL52,gva_sector_c,2945.8725408789633,Single
PL61,gva_sector_c,6136.120520910109,Single
PL62,gva_sector_c,3279.6228099439704,Single
PL63,gva_sector_c,7969.684046678659,Single
PL71,gva_sector_c,7296.722259797959,Single
PL72,gva_sector_c,2455.7163211083043,Single
PL81,gva_sector_c,3363.313614388763,Single
PL82,gva_sector_c,5720.142169534902,Single
PL84,gva_sector_c,2543.3916430686427,Single
PL91,gva_sector_c,8181.865137923898,Single
PL92,gva_sector_c,9533.007889351764,Single
PLZZ,gva_sector_c,0.0,Single
PT11,gva_sector_c,12829.751103856037,Single
PT15,gva_sector_c,187.4188613234544,Single
PT20,gva_sector_c,169.6954147455284,Single
PT30,gva_sector_c,113.85043923836461,Single
PTZZ,gva_sector_c,0.0,Single
RO11,gva_sector_c,5749.840620055904,Single
RO12,gva_sector_c,6624.772670745808,Single
RO21,gva_sector_c,3615.255282453183,Single
RO22,gva_sector_c,4320.694808189746,Single
RO31,gva_sector_c,6565.44389460829,Single
RO32,gva_sector_c,4675.548778576547,Single
RO41,gva_sector_c,2797.2309132808105,Single
RO42,gva_sector_c,5042.961715056632,Single
ROZZ,gva_sector_c,0.0,Single
RS11,gva_sector_c,1383.3471720565378,Single
RS12,gva_sector_c,3039.9665473415694,Single
RS21,gva_sector_c,2236.6332832641433,Single
RS22,gva_sector_c,1779.16566737244,Single
RSZZ,gva_sector_c,0.0,Single
SEZZ,gva_sector_c,0.0,Single
AL01,gva_sector_f,170.3891831857685,Single
AL02,gva_sector_f,480.59000970485766,Single
AL03,gva_sector_f,170.47321476681026,Single
BEZZ,gva_sector_f,0.0,Single
CH01,gva_sector_f,0.0,Single
CH02,gva_sector_f,0.0,Single
CH03,gva_sector_f,0.0,Single
CH04,gva_sector_f,0.0,Single
CH05,gva_sector_f,0.0,Single
CH06,gva_sector_f,0.0,Single
CH07,gva_sector_f,0.0,Single
DE11,gva_sector_f,10828.401200493226,Single
DE12,gva_sector_f,5550.561347689119,Single
DE13,gva_sector_f,5032.203099723696,Single
DE14,gva_sector_f,4487.099726228258,Single
DE21,gva_sector_f,12169.772751298073,Single
DE22,gva_sector_f,4577.450623660173,Single
DE23,gva_sector_f,3635.0709609821147,Single
DE24,gva_sector_f,2259.858457631235,Single
DE25,gva_sector_f,3836.052938153416,Single
DE26,gva_sector_f,3076.8417046030318,Single
DE27,gva_sector_f,5233.64626910034,Single
DE30,gva_sector_f,6342.29037460028,Single
DE40,gva_sector_f,5829.059705048633,Single
DE50,gva_sector_f,1060.7594960389154,Single
DE60,gva_sector_f,4132.413636741562,Single
DE71,gva_sector_f,8220.748262384464,Single
DE72,gva_sector_f,1926.0171156035838,Single
DE73,gva_sector_f,2169.4903708833385,Single
DE80,gva_sector_f,3354.0859159586876,Single
DE91,gva_sector_f,2239.1444457587227,Single
DE92,gva_sector_f,4166.419446670822,Single
DE93,gva_sector_f,3870.6874325090885,Single
DE94,gva_sector_f,7018.397121512762,Single
DEA1,gva_sector_f,8437.739868828188,Single
DEA2,gva_sector_f,7663.328978776024,Single
DEA3,gva_sector_f,5575.275214937358,Single
DEA4,gva_sector_f,4102.649900536776,Single
DEA5,gva_sector_f,5763.40258393076,Single
DEB1,gva_sector_f,3438.165276763198,Single
DEB2,gva_sector_f,1051.9981774949465,Single
DEB3,gva_sector_f,3609.2456576391332,Single
DEC0,gva_sector_f,1607.0173176789983,Single
DED2,gva_sector_f,3554.823517686056,Single
DED4,gva_sector_f,3252.4516228014627,Single
DED5,gva_sector_f,2464.7881725598054,Single
DEE0,gva_sector_f,4412.795338942353,Single
DEF0,gva_sector_f,5997.566629592233,Single
DEG0,gva_sector_f,4024.8418965613396,Single
FIZZ,gva_sector_f,0.0,Single
FR10,gva_sector_f,29558.298027535882,Single
FRB0,gva_sector_f,4344.740661342612,Single
FRC1,gva_sector_f,2604.422827738966,Single
FRC2,gva_sector_f,1685.1992691222827,Single
FRD1,gva_sector_f,2614.9718141003605,Single
FRD2,gva_sector_f,2990.2904510436547,Single
FRE1,gva_sector_f,6350.495967489877,Single
FRE2,gva_sector_f,2635.6946938251976,Single
FRF1,gva_sector_f,3822.2038361412474,Single
FRF2,gva_sector_f,1972.8727710457583,Single
FRF3,gva_sector_f,3267.5362418373747,Single
FRG0,gva_sector_f,7918.771671014056,Single
FRH0,gva_sector_f,6711.5494821202055,Single
FRI1,gva_sector_f,6996.535041484358,Single
FRI2,gva_sector_f,1029.3159371396605,Single
FRI3,gva_sector_f,2818.1505707598803,Single
FRJ1,gva_sector_f,4295.063086360148,Single
FRJ2,gva_sector_f,5873.734678300232,Single
FRK1,gva_sector_f,2105.3409281999357,Single
FRK2,gva_sector_f,15102.037897805381,Single
FRL0,gva_sector_f,9897.571754668277,Single
FRM0,gva_sector_f,885.836051557414,Single
FRY1,gva_sector_f,403.7404189082201,Single
FRY2,gva_sector_f,328.0446802554164,Single
FRY3,gva_sector_f,335.4624707448919,Single
FRY4,gva_sector_f,949.5296602283672,Single
FRY5,gva_sector_f,127.28899154109776,Single
FRZZ,gva_sector_f,0.0,Single
IE04,gva_sector_f,1302.2193833936103,Single
IE05,gva_sector_f,2677.5210559687457,Single
IE06,gva_sector_f,6463.911269360672,Single
LVZZ,gva_sector_f,0.0,Single
NL11,gva_sector_f,997.9930953842157,Single
NL12,gva_sector_f,1224.2934643997255,Single
NL13,gva_sector_f,811.4751751334554,Single
NL21,gva_sector_f,3437.6310499383553,Single
NL22,gva_sector_f,4822.92514047249,Single
NL23,gva_sector_f,660.9789263858428,Single
NL32,gva_sector_f,5247.657999073222,Single
NL34,gva_sector_f,881.3292184127563,Single
NL41,gva_sector_f,6702.878570274979,Single
NL42,gva_sector_f,1751.98932274637,Single
NLZZ,gva_sector_f,0.0,Single
NO02,gva_sector_f,1172.8438866071408,Single
NO06,gva_sector_f,1520.1184899753684,Single
NO07,gva_sector_f,1453.6320795799134,Single
NO08,gva_sector_f,7352.944970065495,Single
NO09,gva_sector_f,2202.332119757182,Single
NO0A,gva_sector_f,3916.6792698422414,Single
NO0B,gva_sector_f,12.569711784788309,Single
NOZZ,gva_sector_f,0.0,Single
PL21,gva_sector_f,3971.708878411562,Single
PL22,gva_sector_f,4892.904969221173,Single
PL41,gva_sector_f,4004.1935329561725,Single
PL42,gva_sector_f,1734.7111656436864,Single
PL43,gva_sector_f,737.2644757070427,Single
PL51,gva_sector_f,3245.148963594014,Single
PL52,gva_sector_f,895.0062789274826,Single
PL61,gva_sector_f,1783.621647152838,Single
PL62,gva_sector_f,954.183898063745,Single
PL63,gva_sector_f,2624.3561508493594,Single
PL71,gva_sector_f,1949.9221572742879,Single
PL72,gva_sector_f,1023.6915355098677,Single
PL81,gva_sector_f,1422.3136915378625,Single
PL82,gva_sector_f,1529.268642224079,Single
PL84,gva_sector_f,896.0353651040566,Single
PL91,gva_sector_f,6739.910324455186,Single
PL92,gva_sector_f,2134.397208539701,Single
PLZZ,gva_sector_f,0.0,Single
PTZZ,gva_sector_f,0.0,Single
ROZZ,gva_sector_f,0.0,Single
RS11,gva_sector_f,1343.4437339159488,Single
RS12,gva_sector_f,514.8548406188825,Single
RS21,gva_sector_f,511.86100861389605,Single
RS22,gva_sector_f,315.8631866793178,Single
RSZZ,gva_sector_f,0.0,Single
SEZZ,gva_sector_f,0.0,Single
AL01,gva_sector_ghij,408.753582822298,Single
AL02,gva_sector_ghij,1259.4414568962525,Single
AL03,gva_sector_ghij,418.26293840451757,Single
BEZZ,gva_sector_ghij,0.0,Single
CH01,gva_sector_ghij,0.0,Single
CH02,gva_sector_ghij,0.0,Single
CH03,gva_sector_ghij,0.0,Single
CH04,gva_sector_ghij,0.0,Single
CH05,gva_sector_ghij,0.0,Single
CH06,gva_sector_ghij,0.0,Single
CH07,gva_sector_ghij,0.0,Single
DE11,gva_sector_ghij,43551.309567155615,Single
DE12,gva_sector_ghij,31151.402017617722,Single
DE13,gva_sector_ghij,16557.962214571842,Single
DE14,gva_sector_ghij,13276.915326545872,Single
DE21,gva_sector_ghij,72638.22078090983,Single
DE22,gva_sector_ghij,7571.901254951927,Single
DE23,gva_sector_ghij,7597.890986238696,Single
DE24,gva_sector_ghij,6848.506972511832,Single
DE25,gva_sector_ghij,17858.22037925084,Single
DE26,gva_sector_ghij,10786.909168539765,Single
DE27,gva_sector_ghij,14227.47431171424,Single
DE30,gva_sector_ghij,37769.00627563318,Single
DE40,gva_sector_ghij,15662.253977418864,Single
DE50,gva_sector_ghij,8475.161017620028,Single
DE60,gva_sector_ghij,41985.6245602936,Single
DE71,gva_sector_ghij,54951.09088353589,Single
DE72,gva_sector_ghij,6623.585374783301,Single
DE73,gva_sector_ghij,9188.581041507165,Single
DE80,gva_sector_ghij,9230.179270886176,Single
DE91,gva_sector_ghij,9397.763215654897,Single
DE92,gva_sector_ghij,18266.13255904255,Single
DE93,gva_sector_ghij,10814.368749854064,Single
DE94,gva_sector_ghij,18188.824285127026,Single
DEA1,gva_sector_ghij,55976.28029827165,Single
DEA2,gva_sector_ghij,47913.59439580166,Single
DEA3,gva_sector_ghij,18410.687679398456,Single
DEA4,gva_sector_ghij,16922.839914712786,Single
DEA5,gva_sector_ghij,25192.31461580967,Single
DEB1,gva_sector_ghij,10381.08609510774,Single
DEB2,gva_sector_ghij,2854.1076016115217,Single
DEB3,gva_sector_ghij,15746.072778609434,Single
DEC0,gva_sector_ghij,7065.028067413703,Single
DED2,gva_sector_ghij,9597.21838349302,Single
DED4,gva_sector_ghij,7288.285055377882,Single
DED5,gva_sector_ghij,8674.385790579854,Single
DEE0,gva_sector_ghij,11011.676339341708,Single
DEF0,gva_sector_ghij,22891.267105415558,Single
DEG0,gva_sector_ghij,9732.70134940071,Single
FIZZ,gva_sector_ghij,0.0,Single
FR10,gva_sector_ghij,195562.21014165613,Single
FRB0,gva_sector_ghij,12744.145629842766,Single
FRC1,gva_sector_ghij,8377.590014562602,Single
FRC2,gva_sector_ghij,4330.441007520642,Single
FRD1,gva_sector_ghij,6552.210489709831,Single
FRD2,gva_sector_ghij,10169.89530541373,Single
FRE1,gva_sector_ghij,22431.206391848802,Single
FRE2,gva_sector_ghij,8714.490780191152,Single
FRF1,gva_sector_ghij,11980.333737202005,Single
FRF2,gva_sector_ghij,6306.230418264762,Single
FRF3,gva_sector_ghij,9964.06047367419,Single
FRG0,gva_sector_ghij,24827.56240936208,Single
FRH0,gva_sector_ghij,19052.019435398885,Single
FRI1,gva_sector_ghij,21394.05937380763,Single
FRI2,gva_sector_ghij,3023.9061681374383,Single
FRI3,gva_sector_ghij,8937.96645671764,Single
FRJ1,gva_sector_ghij,14867.69689522684,Single
FRJ2,gva_sector_ghij,18274.80705515245,Single
FRK1,gva_sector_ghij,6192.464069399254,Single
FRK2,gva_sector_ghij,47184.211485309745,Single
FRL0,gva_sector_ghij,38968.07115088089,Single
FRM0,gva_sector_ghij,2134.8286037647113,Single
FRY1,gva_sector_ghij,2106.7738264127483,Single
FRY2,gva_sector_ghij,1843.3583767346558,Single
FRY3,gva_sector_ghij,847.2610515612348,Single
FRY4,gva_sector_ghij,3594.8673493672904,Single
FRY5,gva_sector_ghij,478.92756228854864,Single
FRZZ,gva_sector_ghij,0.0,Single
IE04,gva_sector_ghij,6543.206253974343,Single
IE05,gva_sector_ghij,14306.161207586776,Single
IE06,gva_sector_ghij,95210.00134360116,Single
LVZZ,gva_sector_ghij,0.0,Single
NL11,gva_sector_ghij,4617.955960081101,Single
NL12,gva_sector_ghij,4347.422128975837,Single
NL13,gva_sector_ghij,3318.0805383806833,Single
NL21,gva_sector_ghij,10710.47601647998,Single
NL22,gva_sector_ghij,20455.697806042554,Single
NL23,gva_sector_ghij,4307.937480222367,Single
NL32,gva_sector_ghij,52158.42920701368,Single
NL34,gva_sector_ghij,3457.4166944821363,Single
NL41,gva_sector_ghij,31631.287767612026,Single
NL42,gva_sector_ghij,10813.99989599196,Single
NLZZ,gva_sector_ghij,0.0,Single
NO02,gva_sector_ghij,2015.5258087858217,Single
NO06,gva_sector_ghij,3005.2285901321734,Single
NO07,gva_sector_ghij,2666.6960344037193,Single
NO08,gva_sector_ghij,21863.600292857605,Single
NO09,gva_sector_ghij,4401.036614292988,Single
NO0A,gva_sector_ghij,10012.387876188686,Single
NO0B,gva_sector_ghij,45.93452730253112,Single
NOZZ,gva_sector_ghij,1163.4310050846152,Single
PL21,gva_sector_ghij,12759.522892388748,Single
PL22,gva_sector_ghij,16551.897237498666,Single
PL41,gva_sector_ghij,15641.53298193769,Single
PL42,gva_sector_ghij,5312.996949727972,Single
PL43,gva_sector_ghij,2866.449990163803,Single
PL51,gva_sector_ghij,10916.384066062396,Single
PL52,gva_sector_ghij,2380.2393869852867,Single
PL61,gva_sector_ghij,6238.876568353058,Single
PL62,gva_sector_ghij,3163.4518573231226,Single
PL63,gva_sector_ghij,9051.994578621525,Single
PL71,gva_sector_ghij,8603.93387479599,Single
PL72,gva_sector_ghij,3206.304647145944,Single
PL81,gva_sector_ghij,5385.248684001286,Single
PL82,gva_sector_ghij,5208.634918094652,Single
PL84,gva_sector_ghij,3210.1167616059893,Single
PL91,gva_sector_ghij,33836.572771788815,Single
PL92,gva_sector_ghij,6438.410328011414,Single
PLZZ,gva_sector_ghij,0.0,Single
PTZZ,gva_sector_ghij,0.0,Single
ROZZ,gva_sector_ghij,0.0,Single
RS11,gva_sector_ghij,7063.1347184575425,Single
RS12,gva_sector_ghij,2820.438435761326,Single
RS21,gva_sector_ghij,1514.2688839525179,Single
RS22,gva_sector_ghij,984.9960461581,Single
RSZZ,gva_sector_ghij,0.0,Single
SEZZ,gva_sector_ghij,0.0,Single
AL01,gva_sector_ghi,384.0230734150002,Single
AL02,gva_sector_ghi,1016.8353768472663,Single
AL03,gva_sector_ghi,393.90964673256383,Single
BEZZ,gva_sector_ghi,0.0,Single
CH01,gva_sector_ghi,12095.40541208905,Single
CH02,gva_sector_ghi,12306.477409885945,Single
CH03,gva_sector_ghi,7981.641504628295,Single
CH04,gva_sector_ghi,9719.094226803074,Single
CH05,gva_sector_ghi,7658.299178641388,Single
CH06,gva_sector_ghi,4765.499519941531,Single
CH07,gva_sector_ghi,2735.1554741256473,Single
DE11,gva_sector_ghi,31761.59891562958,Single
DE12,gva_sector_ghi,18783.448998709824,Single
DE13,gva_sector_ghi,14131.286468091248,Single
DE14,gva_sector_ghi,10883.762401350146,Single
DE21,gva_sector_ghi,45055.55966125802,Single
DE22,gva_sector_ghi,6625.61424861184,Single
DE23,gva_sector_ghi,6352.423649066092,Single
DE24,gva_sector_ghi,5919.364762305243,Single
DE25,gva_sector_ghi,12531.876674929925,Single
DE26,gva_sector_ghi,9047.065823777864,Single
DE27,gva_sector_ghi,12283.505484869569,Single
DE30,gva_sector_ghi,20718.88214814212,Single
DE40,gva_sector_ghi,13260.968887550362,Single
DE50,gva_sector_ghi,7011.517491253665,Single
DE60,gva_sector_ghi,31807.560657559647,Single
DE71,gva_sector_ghi,41148.103228497406,Single
DE72,gva_sector_ghi,5821.872065782843,Single
DE73,gva_sector_ghi,8263.070390822915,Single
DE80,gva_sector_ghi,8490.561905823692,Single
DE91,gva_sector_ghi,7935.2156880082775,Single
DE92,gva_sector_ghi,14372.80527836301,Single
DE93,gva_sector_ghi,9838.509260305476,Single
DE94,gva_sector_ghi,16506.622125139173,Single
DEA1,gva_sector_ghi,43076.5611246946,Single
DEA2,gva_sector_ghi,30807.826053970566,Single
DEA3,gva_sector_ghi,15331.15254512225,Single
DEA4,gva_sector_ghi,13900.927870765734,Single
DEA5,gva_sector_ghi,21527.553671547066,Single
DEB1,gva_sector_ghi,8576.40726147952,Single
DEB2,gva_sector_ghi,2615.010774178981,Single
DEB3,gva_sector_ghi,12414.49333988442,Single
DEC0,gva_sector_ghi,5130.952794471936,Single
DED2,gva_sector_ghi,7274.457758376328,Single
DED4,gva_sector_ghi,6269.994487459355,Single
DED5,gva_sector_ghi,6259.815883143899,Single
DEE0,gva_sector_ghi,9943.449630914687,Single
DEF0,gva_sector_ghi,20190.539045005928,Single
DEG0,gva_sector_ghi,8263.343495838935,Single
FIZZ,gva_sector_ghi,0.0,Single
FR10,gva_sector_ghi,123135.19489692755,Single
FRB0,gva_sector_ghi,11073.465841231153,Single
FRC1,gva_sector_ghi,7772.517207871085,Single
FRC2,gva_sector_ghi,4221.9998534008855,Single
FRD1,gva_sector_ghi,6048.215772043845,Single
FRD2,gva_sector_ghi,8774.457533137296,Single
FRE1,gva_sector_ghi,18488.644913679873,Single
FRE2,gva_sector_ghi,8231.320808786106,Single
FRF1,gva_sector_ghi,10029.352753641208,Single
FRF2,gva_sector_ghi,5601.67624404125,Single
FRF3,gva_sector_ghi,8906.258190364208,Single
FRG0,gva_sector_ghi,19150.54855389033,Single
FRH0,gva_sector_ghi,15610.612016493078,Single
FRI1,gva_sector_ghi,17900.90435354443,Single
FRI2,gva_sector_ghi,2779.6166525858093,Single
FRI3,gva_sector_ghi,8099.92409968029,Single
FRJ1,gva_sector_ghi,12650.53698339959,Single
FRJ2,gva_sector_ghi,13211.216594205078,Single
FRK1,gva_sector_ghi,5516.434347435874,Single
FRK2,gva_sector_ghi,37889.802632167964,Single
FRL0,gva_sector_ghi,31853.920284847973,Single
FRM0,gva_sector_ghi,1963.68194626027,Single
FRY1,gva_sector_ghi,1703.1653550176795,Single
FRY2,gva_sector_ghi,1430.5015710579519,Single
FRY3,gva_sector_ghi,674.642267684374,Single
FRY4,gva_sector_ghi,2981.6449259497144,Single
FRY5,gva_sector_ghi,422.13996745980006,Single
FRZZ,gva_sector_ghi,0.0,Single
IE04,gva_sector_ghi,4895.017951397083,Single
IE05,gva_sector_ghi,10921.049116967806,Single
IE06,gva_sector_ghi,26342.366359833675,Single
ITC1,gva_sector_ghi,22502.554487768935,Single
ITC2,gva_sector_ghi,937.6495338544078,Single
ITC3,gva_sector_ghi,10323.7208056511,Single
ITC4,gva_sector_ghi,77880.61973059313,Single
ITF1,gva_sector_ghi,5613.949173823658,Single
ITF2,gva_sector_ghi,1064.5877380275806,Single
ITF3,gva_sector_ghi,25326.481937185952,Single
ITF4,gva_sector_ghi,16385.06299957355,Single
ITF5,gva_sector_ghi,2117.926452683701,Single
ITF6,gva_sector_ghi,7421.154136874918,Single
ITG1,gva_sector_ghi,18184.92684986773,Single
ITG2,gva_sector_ghi,7215.725748928467,Single
ITH1,gva_sector_ghi,6547.905813614567,Single
ITH2,gva_sector_ghi,3987.389679857138,Single
ITH3,gva_sector_ghi,33119.24058941662,Single
ITH4,gva_sector_ghi,6506.000646264229,Single
ITH5,gva_sector_ghi,29493.66762116969,Single
ITI1,gva_sector_ghi,23880.043302008184,Single
ITI2,gva_sector_ghi,4434.241389622735,Single
ITI3,gva_sector_ghi,7641.433404814038,Single
ITI4,gva_sector_ghi,35903.97504256458,Single
ITZZ,gva_sector_ghi,0.0,Single
LVZZ,gva_sector_ghi,0.0,Single
NL11,gva_sector_ghi,3500.596251220461,Single
NL12,gva_sector_ghi,3882.28605241224,Single
NL13,gva_sector_ghi,2995.726058206618,Single
NL21,gva_sector_ghi,9699.58457711131,Single
NL22,gva_sector_ghi,17052.479592651736,Single
NL23,gva_sector_ghi,3836.4160807283633,Single
NL32,gva_sector_ghi,37288.994251408825,Single
NL34,gva_sector_ghi,3210.8192504911494,Single
NL41,gva_sector_ghi,27726.667721866525,Single
NL42,gva_sector_ghi,9757.04802104705,Single
NLZZ,gva_sector_ghi,0.0,Single
NO02,gva_sector_ghi,0.0,Single
NO06,gva_sector_ghi,2325.1237282453208,Single
NO07,gva_sector_ghi,0.0,Single
NO08,gva_sector_ghi,14016.910858817906,Single
NO09,gva_sector_ghi,0.0,Single
NO0A,gva_sector_ghi,8262.699590109378,Single
NO0B,gva_sector_ghi,0.0,Single
NOZZ,gva_sector_ghi,1163.4310050846152,Single
PL21,gva_sector_ghi,10110.716753382356,Single
PL22,gva_sector_ghi,14650.342004147453,Single
PL41,gva_sector_ghi,13524.976198984823,Single
PL42,gva_sector_ghi,4796.843296973123,Single
PL43,gva_sector_ghi,2670.5436265555795,Single
PL51,gva_sector_ghi,8954.34330083854,Single
PL52,gva_sector_ghi,2241.7900789382456,Single
PL61,gva_sector_ghi,5734.29610884552,Single
PL62,gva_sector_ghi,2922.2288124960037,Single
PL63,gva_sector_ghi,7446.910554829339,Single
PL71,gva_sector_ghi,7787.665775915049,Single
PL72,gva_sector_ghi,3006.726014123961,Single
PL81,gva_sector_ghi,4933.169232866357,Single
PL82,gva_sector_ghi,4748.89691163585,Single
PL84,gva_sector_ghi,2994.6538964494607,Single
PL91,gva_sector_ghi,24342.247826079372,Single
PL92,gva_sector_ghi,5996.90021862105,Single
PLZZ,gva_sector_ghi,0.0,Single
PTZZ,gva_sector_ghi,0.0,Single
ROZZ,gva_sector_ghi,0.0,Single
RS11,gva_sector_ghi,4174.172874465078,Single
RS12,gva_sector_ghi,2306.6400012793283,Single
RS21,gva_sector_ghi,1404.5689069086966,Single
RS22,gva_sector_ghi,823.0300835861412,Single
RSZZ,gva_sector_ghi,0.0,Single
SEZZ,gva_sector_ghi,0.0,Single
AL01,gva_sector_j,24.21689445277123,Single
AL02,gva_sector_j,239.7173923408895,Single
AL03,gva_sector_j,24.281012718957125,Single
BEZZ,gva_sector_j,0.0,Single
CH01,gva_sector_j,25242.29634462879,Single
CH02,gva_sector_j,23450.533309663908,Single
CH03,gva_sector_j,17078.208125267596,Single
CH04,gva_sector_j,30180.576157577278,Single
CH05,gva_sector_j,14192.437505253156,Single
CH06,gva_sector_j,13943.10560178637,Single
CH07,gva_sector_j,6223.925000864341,Single
DE11,gva_sector_j,10819.902451345704,Single
DE12,gva_sector_j,12155.162087500488,Single
DE13,gva_sector_j,1947.3508337253877,Single
DE14,gva_sector_j,2380.0494266277597,Single
DE21,gva_sector_j,26697.292270916823,Single
DE22,gva_sector_j,945.3517139794307,Single
DE23,gva_sector_j,1123.706846423001,Single
DE24,gva_sector_j,893.0301525507167,Single
DE25,gva_sector_j,5102.625203183144,Single
DE26,gva_sector_j,1285.826733965142,Single
DE27,gva_sector_j,1848.0272672673589,Single
DE30,gva_sector_j,16125.067512611613,Single
DE40,gva_sector_j,1968.4835403180896,Single
DE50,gva_sector_j,1464.4314149956904,Single
DE60,gva_sector_j,10177.415873349943,Single
DE71,gva_sector_j,13785.475048327375,Single
DE72,gva_sector_j,788.1316774035994,Single
DE73,gva_sector_j,926.7868469689548,Single
DE80,gva_sector_j,739.0374166039795,Single
DE91,gva_sector_j,1463.3284275437677,Single
DE92,gva_sector_j,3649.9451381547515,Single
DE93,gva_sector_j,624.9640081638158,Single
DE94,gva_sector_j,1674.4197961506304,Single
DEA1,gva_sector_j,10885.647470277321,Single
DEA2,gva_sector_j,17105.942386144423,Single
DEA3,gva_sector_j,2381.3320451281725,Single
DEA4,gva_sector_j,2666.0629001518564,Single
DEA5,gva_sector_j,3634.907830744698,Single
DEB1,gva_sector_j,1487.5711002853357,Single
DEB2,gva_sector_j,238.97264026945422,Single
DEB3,gva_sector_j,2957.508251716337,Single
DEC0,gva_sector_j,1406.1459985882523,Single
DED2,gva_sector_j,2015.5535738757312,Single
DED4,gva_sector_j,898.6359410794333,Single
DED5,gva_sector_j,2373.9406915643804,Single
DEE0,gva_sector_j,1069.1780147330294,Single
DEF0,gva_sector_j,2696.8650820641224,Single
