indicator,Multi_MAPE,Single_MAPE,Multi_RMSE,Single_RMSE,Multi_MAE,Single_MAE,Multi_R2,Single_R2,MAPE_Improvement,Better
gdp_eur_hab,3.732102475911661,3.4689786257217143,1484.760543191304,1690.7676348199193,1051.7334943794813,1007.0998335040983,0.9923740255332504,0.9901110458611746,-0.2631238501899468,Single
gdp_mio_eur,6.081979448478212,6.605005718250208,8489.215635390532,10027.75860746269,3202.0187973272605,3541.880922411309,0.9721815924742914,0.9611845275840608,0.5230262697719951,Multi
gfcf,9.812880087858055,8.787262986045004,2702.288695348654,2204.498725120737,771.8007175808267,682.2975070378213,0.9336878177102843,0.9558684139740794,-1.025617101813052,Single
gva,6.305932622825984,7.049495253427791,7770.991117614329,12016.261823757683,2795.9737226142256,3519.517495577453,0.971715973579671,0.9323719018234907,0.7435626306018073,Multi
gva_sector_a,170.69743055889603,177.66052329801096,963.4448229700341,913.8786868375346,196.2293045093974,197.56818594111996,0.6612753981007855,0.6952314532608248,6.963092739114929,Multi
gva_sector_bde,9.0863427652858,9.421171658986943,1317.9685819597416,1086.487578137187,852.6419673131724,695.7781897973233,0.9811035569068502,0.9871583899021914,0.33482889370114316,Multi
gva_sector_c,10.908605515231544,10.458191168472435,1102.2850516307656,1060.5907863435104,576.5523342695199,585.5845729503696,0.981164566326258,0.982562529408662,-0.4504143467591093,Single
gva_sector_f,12.949113372492146,14.337891760186135,660.4326040182917,594.2090774925236,269.25422774017835,260.5995594762583,0.9336835856236956,0.9463162815208164,1.3887783876939896,Multi
gva_sector_ghi,6.563426909347933,8.244498213872328,1161.7852095515661,1508.3366857095532,625.5397426167473,786.669406578189,0.9877964621003097,0.9794301722074337,1.6810713045243952,Multi
gva_sector_ghij,8.987538750480011,11.113794277901631,2142.1385975399585,2096.584615961786,968.1084324034509,1070.8552243906222,0.9699054416419125,0.9711717930613506,2.1262555274216206,Multi
gva_sector_j,13.750927620837414,12.177157596261942,992.3888060431295,666.0391078412765,292.5266206876568,248.55445964875773,0.906788004404292,0.958013704980549,-1.5737700245754715,Single
gva_sector_k,14.602499850633299,14.106498622703018,428.9550500255474,852.3647395339234,200.01676829853997,289.55645593361777,0.9703023358335205,0.8827400586027642,-0.4960012279302817,Single
gva_sector_klmn,8.94111600277714,11.84324215363094,5603.719445058517,1308.0393203249819,1312.4221700355654,716.4027210047988,0.8211532446644043,0.990255268071711,2.9021261508537997,Multi
gva_sector_l,8.930782602887422,9.14720809552988,932.910582945449,1164.0246996846417,398.8922370010126,484.3002959504675,0.9767433328749103,0.9637930594495067,0.21642549264245664,Multi
gva_sector_mn,10.027294468964179,9.806495372030934,962.7103345841365,714.407771137511,371.70709027038737,344.13882997512815,0.9654063782186191,0.9809499067847328,-0.22079909693324545,Single
gva_sector_opq,6.61560083940312,7.260881779877024,580.3817501080624,1104.069210215165,366.8455382125105,437.73842936139215,0.995006532311056,0.9819296174851015,0.6452809404739037,Multi
gva_sector_opqrstu,7.941151558274454,8.455862349231676,1275.0052164694175,1312.2384836274045,612.5131456869157,598.6879902148637,0.9836277643537578,0.9826575838383458,0.5147107909572235,Multi
gva_sector_rstu,10.561622879377088,10.963803817468712,831.7805703526584,729.6604769234368,215.98708452958127,198.71958429480824,0.8478039650926723,0.8828809770403607,0.4021809380916244,Multi
