geo,indicator,forecast_year,forecast_value,model_used
UKE3,bed_places_per_1k_persons,2024,19.992264,Single
UKE4,bed_places_per_1k_persons,2024,22.216583,Single
UKF1,bed_places_per_1k_persons,2024,32.19636,Single
UKF2,bed_places_per_1k_persons,2024,31.977825,Single
UKF3,bed_places_per_1k_persons,2024,82.399666,Single
UKG1,bed_places_per_1k_persons,2024,46.83161,Single
UKG2,bed_places_per_1k_persons,2024,28.931772,Single
UKG3,bed_places_per_1k_persons,2024,23.766024,Single
UKH1,bed_places_per_1k_persons,2024,36.86196,Single
UKH2,bed_places_per_1k_persons,2024,21.832165,Single
UKH3,bed_places_per_1k_persons,2024,32.62128,Single
UKI1,bed_places_per_1k_persons,2024,7.743257,Single
UKI2,bed_places_per_1k_persons,2024,7.743257,Single
UKI3,bed_places_per_1k_persons,2024,185.9092,Single
UKI4,bed_places_per_1k_persons,2024,63.752487,Single
