indicator,Multi_MAPE,Single_MAPE,Multi_RMSE,Single_RMSE,Multi_MAE,Single_MAE,Multi_R2,Single_R2,MAPE_Improvement,Better
arrivals,4.86520719708942,4.905832547967133,682837.3480958026,829594.6544966577,243304.18984075956,267430.7475499559,0.9782574258977174,0.9679071478858413,0.040625350877712685,Multi
arrivals_per_km2,9.16693144901585,5.784803903005627,619.4153534195005,543.9560433203678,147.52381680052125,103.73286988581961,0.9515149177366686,0.9626085921807271,-3.3821275460102234,Single
arrivals_per_person,5.024327428966607,4.2312506358962425,1.3156916920905628,1.226792842353188,0.24703964046971075,0.22802405041755222,0.8482148946220669,0.8680336032736353,-0.7930767930703637,Single
bed_places,5.65389435442843,7.117839551079562,25276.20958394531,28269.616386645157,8875.9359506776,9896.230669245415,0.9665875437475079,0.958204999181472,1.463945196651132,Multi
bed_places_per_1k_persons,7.811393081910001,7.690907558112165,39.56436189474983,49.46320200802601,10.615466583762474,12.034591111267783,0.899817574584584,0.8434158985519237,-0.12048552379783639,Single
bed_places_per_km2,13.593526697803016,8.048021799521491,14.834968362498541,6.697156704850234,4.418049383612863,1.8103095079552036,0.8233069874355582,0.9639896743808947,-5.545504898281524,Single
establishments,9.461611184128857,6.297618360173547,1841.5547340277544,2460.5166951070833,523.6294748905393,432.8865448592545,0.8265057731557501,0.6902806083598414,-3.163992823955311,Single
establishments_per_1k_persons,9.033055639831252,7.559306104552231,0.5801720150103612,0.7955820943619243,0.18652547206063094,0.2306233612987753,0.9567984275763581,0.9187626025616122,-1.4737495352790217,Single
establishments_per_km2,14.212828881106562,8.858595578655684,0.8126604830282992,0.7557703274971748,0.1363813571291968,0.12315485214069487,0.3420804761840752,0.4309713092872085,-5.354233302450878,Single
gfcf_sector_ghi,4.476329144561303,4.595876705535497,162.3278716305009,194.2548108862279,56.39402666081428,66.41717342361588,0.9899563948275879,0.9856170818361911,0.11954756097419458,Multi
nights_spent,5.901940397308595,5.35188106036086,3079240.790508838,3966249.645584429,1019798.9756166037,1178396.2435064935,0.957298968997357,0.9291546824522783,-0.5500593369477342,Single
nights_spent_per_km2,16.007465222873908,7.060128557742673,2864.780155820174,5645.828683057573,695.604342610641,857.28075615603,0.89182229364398,0.5798440082858687,-8.947336665131234,Single
nights_spent_per_person,6.211035184076557,4.952806135696668,6.924312344465925,6.924842699380677,1.1251732127119534,1.064072825095797,0.8058628404079679,0.8058331001147286,-1.2582290483798892,Single
short_stay,9.4542439420052,8.059909127405545,3185864.464489301,2128387.728882568,701314.4645063531,447738.4255290768,0.8087467686633121,0.9146397491420013,-1.3943348145996541,Single
short_stay_per_km2,15.184515077022521,9.359491435729584,815.4373596763745,323.06838635140423,163.2485501805853,70.74943069079063,0.8087133648106952,0.9699743551887041,-5.825023641292937,Single
short_stay_per_person,7.582842677948412,6.814371753278245,1.663063525201686,0.2113815745735988,0.3270393908744189,0.09019132899112639,0.8352294231936159,0.9973380723823475,-0.7684709246701671,Single
