indicator,Multi_MAPE,Single_MAPE,Multi_RMSE,Single_RMSE,Multi_MAE,Single_MAE,Multi_R2,Single_R2,MAPE_Improvement,Better
gdp_eur_hab,7.535556866855213,7.535556866855213,2706.568104445672,2706.568104445672,2074.883282696759,2074.883282696759,0.9839085535797153,0.9839085535797153,0,Single
gdp_mio_eur,9.63480717390014,9.63480717390014,10905.580677389493,10905.580677389493,6421.707133510657,6421.707133510657,0.9838359235332578,0.9838359235332578,0,Single
gfcf,13.929595229096831,13.929595229096831,1256.1491553143414,1256.1491553143414,1052.0209272460938,1052.0209272460938,0.9568394055910147,0.9568394055910147,0,Single
gva,97.55984813349504,97.55984813349504,98192.44308459116,98192.44308459116,63369.725286651075,63369.725286651075,-0.6161621623423865,-0.6161621623423865,0,Single
gva_sector_a,13.474383323708183,13.474383323708183,254.7273478145065,254.7273478145065,152.97174626668297,152.97174626668297,0.9406489114999578,0.9406489114999578,0,Single
gva_sector_bde,10.819090831243223,10.819090831243223,1356.670736441447,1356.670736441447,879.5690233357747,879.5690233357747,0.9768821629087193,0.9768821629087193,0,Single
gva_sector_c,10.231518932502096,10.231518932502096,776.2280160764155,776.2280160764155,478.72807320561895,478.72807320561895,0.978092568980758,0.978092568980758,0,Single
gva_sector_f,13.62399078439368,13.62399078439368,466.0965916955498,466.0965916955498,317.2383014339871,317.2383014339871,0.983971301335845,0.983971301335845,0,Single
gva_sector_ghi,16.229979817434554,16.229979817434554,4166.0834611966375,4166.0834611966375,1818.5215070564514,1818.5215070564514,0.8865991562135518,0.8865991562135518,0,Single
gva_sector_ghij,14.548685762470912,14.548685762470912,5030.46549947943,5030.46549947943,2056.678481241862,2056.678481241862,0.9570477261673682,0.9570477261673682,0,Single
gva_sector_j,11.99950935980974,11.99950935980974,468.905329051705,468.905329051705,234.00405915291077,234.00405915291077,0.9861570416025188,0.9861570416025188,0,Single
gva_sector_k,18.687981978731784,18.687981978731784,824.0066289964228,824.0066289964228,398.1399361099735,398.1399361099735,0.9693702357396113,0.9693702357396113,0,Single
gva_sector_klmn,10.129095323772704,10.129095323772704,3050.648667589866,3050.648667589866,1294.1360683186847,1294.1360683186847,0.9708709522160985,0.9708709522160985,0,Single
gva_sector_l,8.246575070747781,8.246575070747781,486.8963049944655,486.8963049944655,274.6935998141381,274.6935998141381,0.9932956302220388,0.9932956302220388,0,Single
gva_sector_mn,14.881621245352566,14.881621245352566,601.3917279785027,601.3917279785027,377.56876403808576,377.56876403808576,0.9910352618486588,0.9910352618486588,0,Single
gva_sector_opq,11.484796596844927,11.484796596844927,856.0007690620005,856.0007690620005,534.1277252984047,534.1277252984047,0.9653063458902027,0.9653063458902027,0,Single
gva_sector_opqrstu,8.977312258629224,8.977312258629224,1074.5017032155727,1074.5017032155727,579.7423184286582,579.7423184286582,0.9870736638768279,0.9870736638768279,0,Single
gva_sector_rstu,14.83311982203393,14.83311982203393,649.4973453722957,649.4973453722957,238.0331307491179,238.0331307491179,0.9366749959857696,0.9366749959857696,0,Single
