indicator,Multi_MAPE,Single_MAPE,Multi_RMSE,Single_RMSE,Multi_MAE,Single_MAE,Multi_R2,Single_R2,MAPE_Improvement,Better
gdp_eur_hab,8.305158309513878,8.305158309513878,2472.8827206165097,2472.8827206165097,2080.0978323514346,2080.0978323514346,0.9788461436446205,0.9788461436446205,0,Single
gdp_mio_eur,8.618606171723199,8.618606171723199,7986.132295244422,7986.132295244422,4696.173419139424,4696.173419139424,0.9753810154929407,0.9753810154929407,0,Single
gfcf,7.439036282723589,7.439036282723589,930.4363646024577,930.4363646024577,568.8062080908604,568.8062080908604,0.9921385404686112,0.9921385404686112,0,Single
gva,8.872098405194736,8.872098405194736,7338.665786163525,7338.665786163525,4387.492238529393,4387.492238529393,0.9747754963879344,0.9747754963879344,0,Single
gva_sector_a,178.2888391299696,178.2888391299696,342.3496343285082,342.3496343285082,183.34037179290272,183.34037179290272,0.9572306369161302,0.9572306369161302,0,Single
gva_sector_bde,8.1223980921519,8.1223980921519,1225.0919290187271,1225.0919290187271,796.7396924628586,796.7396924628586,0.9836729656582263,0.9836729656582263,0,Single
gva_sector_c,6.867656160529897,6.867656160529897,959.4706080069877,959.4706080069877,556.9954267032813,556.9954267032813,0.9857291073636771,0.9857291073636771,0,Single
gva_sector_f,11.123484554852215,11.123484554852215,397.8288639229758,397.8288639229758,255.58680898072288,255.58680898072288,0.9759366213347508,0.9759366213347508,0,Single
gva_sector_ghi,10.849520092272614,10.849520092272614,2023.0362469447873,2023.0362469447873,1087.014484863281,1087.014484863281,0.9629966199695695,0.9629966199695695,0,Single
gva_sector_ghij,10.741466513703005,10.741466513703005,2454.354982546619,2454.354982546619,1283.6081888567815,1283.6081888567815,0.9604935874560121,0.9604935874560121,0,Single
gva_sector_j,9.329831044355172,9.329831044355172,212.62784438384304,212.62784438384304,119.82955998280006,119.82955998280006,0.9957209401101562,0.9957209401101562,0,Single
gva_sector_k,13.834985958873114,13.834985958873114,738.0993132872977,738.0993132872977,286.7934106317113,286.7934106317113,0.9120717713637903,0.9120717713637903,0,Single
gva_sector_klmn,8.88955400432001,8.88955400432001,1798.256164518195,1798.256164518195,867.4374857267786,867.4374857267786,0.9815824688370721,0.9815824688370721,0,Single
gva_sector_l,6.834181765673042,6.834181765673042,465.41878761330594,465.41878761330594,234.04751264916092,234.04751264916092,0.9942116436696798,0.9942116436696798,0,Single
gva_sector_mn,10.305401891741441,10.305401891741441,468.24139443766734,468.24139443766734,266.7389433013416,266.7389433013416,0.991816400372528,0.991816400372528,0,Single
gva_sector_opq,8.13432478285017,8.13432478285017,784.8755421936945,784.8755421936945,484.7066953565253,484.7066953565253,0.990867780517753,0.990867780517753,0,Single
gva_sector_opqrstu,8.47872275835093,8.47872275835093,1355.6451266922718,1355.6451266922718,700.0900464742693,700.0900464742693,0.9814912922515802,0.9814912922515802,0,Single
gva_sector_rstu,10.710955194248895,10.710955194248895,496.89078543325024,496.89078543325024,177.45700557083373,177.45700557083373,0.9456865135725646,0.9456865135725646,0,Single
